X,Y
0.98731,0.98611
1.2495,1.2473
1.5424,1.5386
1.8661,1.8594
2.2205,2.2092
2.6057,2.5868
3.0216,2.9906
3.4682,3.4186
3.9454,3.8681
4.4532,4.3359
4.9916,4.818
5.5606,5.3103
6.1601,5.8082
6.79,6.307
7.4505,6.8021
8.1413,7.2892
8.8625,7.7645
9.614,8.2248
10.396,8.6676
11.208,9.0908
12.05,9.4933
12.922,9.8743
13.825,10.234
14.757,10.572
15.719,10.889
16.711,11.186
17.733,11.465
18.785,11.725
19.867,11.968
20.978,12.196
22.119,12.409
23.289,12.609
24.489,12.796
25.718,12.972
26.976,13.137
28.263,13.293
29.58,13.44
30.926,13.579
32.3,13.71
33.704,13.835
35.136,13.954
36.597,14.067
38.086,14.175
39.604,14.279
41.151,14.379
42.726,14.475
44.329,14.567
45.96,14.657
47.619,14.744
49.306,14.828
51.021,14.91
52.764,14.99
54.534,15.069
56.332,15.145
58.157,15.22
60.01,15.294
61.889,15.366
63.796,15.437
65.729,15.507
67.69,15.576
69.677,15.644
71.69,15.711
73.731,15.777
75.797,15.842
77.89,15.907
80.008,15.971
82.153,16.034
84.323,16.097
86.519,16.158
88.741,16.22
90.988,16.28
93.26,16.341
95.557,16.4
97.879,16.459
100.23,16.518
102.6,16.576
104.99,16.634
107.42,16.691
109.86,16.748
112.33,16.804
114.82,16.86
117.34,16.915
119.88,16.971
122.44,17.025
125.03,17.079
127.64,17.133
130.27,17.187
132.93,17.24
135.61,17.293
138.31,17.346
141.03,17.398
143.78,17.45
146.55,17.502
149.34,17.554
152.15,17.605
154.98,17.656
157.83,17.707
160.71,17.757
163.61,17.807
166.52,17.857
169.46,17.907
172.42,17.956
175.4,18.005
178.39,18.053
181.41,18.101
184.45,18.149
187.51,18.197
190.58,18.244
193.68,18.291
196.79,18.338
199.93,18.385
203.08,18.431
206.25,18.477
209.44,18.522
212.64,18.567
215.87,18.612
219.11,18.657
222.37,18.701
225.64,18.745
228.94,18.788
232.25,18.831
235.57,18.874
238.91,18.917
242.27,18.959
245.65,19.001
249.04,19.043
252.44,19.084
255.87,19.125
259.3,19.166
262.75,19.206
266.22,19.246
269.7,19.285
273.19,19.325
276.7,19.363
280.22,19.402
283.76,19.44
287.31,19.478
290.87,19.516
294.44,19.553
298.03,19.589
301.63,19.626
305.25,19.662
308.87,19.697
312.51,19.732
316.15,19.767
319.81,19.8
323.48,19.834
327.17,19.867
330.86,19.899
334.56,19.931
338.27,19.963
342,19.994
345.73,20.024
349.47,20.054
353.22,20.084
356.98,20.113
360.75,20.142
364.53,20.17
368.32,20.198
372.11,20.225
375.91,20.252
379.72,20.279
383.54,20.305
387.37,20.33
391.2,20.355
395.04,20.379
398.88,20.402
402.73,20.425
406.59,20.447
410.45,20.469
414.32,20.489
418.19,20.509
422.07,20.528
425.96,20.547
429.84,20.564
433.74,20.581
437.63,20.597
441.53,20.612
445.44,20.626
449.35,20.639
453.26,20.652
457.17,20.663
461.09,20.673
465.01,20.683
468.93,20.692
472.85,20.699
476.77,20.706
480.7,20.712
484.63,20.716
488.56,20.72
492.48,20.723
496.41,20.725
500.34,20.725
