X,Y
-0.067317,-0.016654
1.6417,0.40735
3.3808,0.82905
5.1497,1.2129
6.9484,1.5424
8.7768,1.8015
10.635,1.9946
12.522,2.1382
14.439,2.2262
16.385,2.2801
18.36,2.298
20.364,2.2754
22.396,2.2497
24.458,2.2328
26.548,2.2245
28.666,2.2237
30.813,2.2287
32.988,2.2386
35.191,2.2529
37.422,2.2713
39.681,2.2931
41.967,2.318
44.281,2.346
46.622,2.3773
48.991,2.4126
51.386,2.4518
53.809,2.4952
56.258,2.5424
58.734,2.5932
61.236,2.6473
63.765,2.7044
66.32,2.7645
68.901,2.8278
71.507,2.8944
74.14,2.9639
76.797,3.0355
79.481,3.1085
82.189,3.1829
84.922,3.2593
87.681,3.3377
90.464,3.4182
93.271,3.501
96.103,3.5867
98.959,3.6748
101.84,3.7651
104.74,3.8567
107.67,3.9501
110.62,4.0456
113.59,4.143
116.59,4.2415
119.61,4.3414
122.65,4.4427
125.72,4.545
128.81,4.6472
131.92,4.75
135.05,4.8537
138.2,4.9577
141.38,5.0609
144.57,5.1638
147.79,5.2674
151.03,5.3729
154.29,5.4789
157.57,5.5823
160.87,5.6818
164.19,5.7799
167.53,5.8774
170.89,5.9729
174.27,6.0638
177.67,6.1485
181.09,6.227
184.53,6.3032
187.98,6.3804
191.46,6.4581
194.95,6.5335
198.46,6.6042
201.99,6.6698
205.53,6.7318
209.1,6.79
212.68,6.8435
216.28,6.8922
219.89,6.9375
223.52,6.9815
227.17,7.0262
230.83,7.0721
234.51,7.1194
238.21,7.166
241.92,7.2085
245.64,7.2446
249.38,7.2742
253.14,7.2968
256.91,7.3143
260.69,7.3284
264.49,7.338
268.3,7.339
272.13,7.3308
275.96,7.3158
279.82,7.2981
283.68,7.2811
287.56,7.2662
291.45,7.253
295.35,7.2397
299.26,7.2231
303.19,7.2031
307.12,7.1817
311.07,7.1604
315.03,7.1394
319,7.119
322.98,7.0969
326.97,7.0716
330.96,7.0447
334.97,7.018
338.99,6.9887
343.02,6.9529
347.06,6.9092
351.1,6.8583
355.16,6.8001
359.22,6.7341
363.29,6.6599
367.37,6.5784
371.45,6.4901
375.54,6.3949
379.64,6.2933
383.75,6.187
387.86,6.0769
391.98,5.9619
396.1,5.838
400.23,5.7014
404.37,5.5508
408.51,5.3874
412.65,5.2115
416.8,5.0229
420.96,4.8214
425.12,4.608
429.28,4.3833
433.45,4.1467
437.62,3.8963
441.79,3.6302
445.96,3.3479
450.14,3.0502
454.32,2.9254
