X,Z,Y
-0.67347,0.53469,5.9885
-0.67347,0.5449,6.0097
-0.67347,0.5551,6.0304
-0.67347,0.56531,6.0508
-0.67347,0.57551,6.0709
-0.67347,0.58571,6.0906
-0.67347,0.59592,6.1099
-0.67347,0.60612,6.1289
-0.67347,0.61633,6.1476
-0.67347,0.62653,6.166
-0.67347,0.63673,6.1841
-0.67347,0.64694,6.2019
-0.67347,0.65714,6.2194
-0.67347,0.66735,6.2367
-0.67347,0.67755,6.2537
-0.67347,0.68776,6.2704
-0.67347,0.69796,6.2869
-0.67347,0.70816,6.3032
-0.67347,0.71837,6.3192
-0.67347,0.72857,6.335
-0.67347,0.73878,6.3506
-0.67347,0.74898,6.3659
-0.67347,0.75918,6.3811
-0.67347,0.76939,6.3961
-0.67347,0.77959,6.4108
-0.67347,0.7898,6.4254
-0.67347,0.8,6.4398
-0.63265,0.3,5.3412
-0.63265,0.3102,5.3787
-0.63265,0.32041,5.4149
-0.63265,0.33061,5.45
-0.63265,0.34082,5.4841
-0.63265,0.35102,5.5171
-0.63265,0.36122,5.5492
-0.63265,0.37143,5.5804
-0.63265,0.38163,5.6108
-0.63265,0.39184,5.6403
-0.63265,0.40204,5.6691
-0.63265,0.41224,5.6972
-0.63265,0.42245,5.7246
-0.63265,0.43265,5.7513
-0.63265,0.44286,5.7774
-0.63265,0.45306,5.8029
-0.63265,0.46327,5.8279
-0.63265,0.47347,5.8523
-0.63265,0.48367,5.8762
-0.63265,0.49388,5.8995
-0.63265,0.50408,5.9225
-0.63265,0.51429,5.9449
-0.63265,0.52449,5.9669
-0.63265,0.53469,5.9885
-0.63265,0.5449,6.0097
-0.63265,0.5551,6.0304
-0.63265,0.56531,6.0508
-0.63265,0.57551,6.0709
-0.63265,0.58571,6.0906
-0.63265,0.59592,6.1099
-0.63265,0.60612,6.1289
-0.63265,0.61633,6.1476
-0.63265,0.62653,6.166
-0.63265,0.63673,6.1841
-0.63265,0.64694,6.2019
-0.63265,0.65714,6.2194
-0.63265,0.66735,6.2367
-0.63265,0.67755,6.2537
-0.63265,0.68776,6.2704
-0.63265,0.69796,6.2869
-0.63265,0.70816,6.3032
-0.63265,0.71837,6.3192
-0.63265,0.72857,6.335
-0.63265,0.73878,6.3506
-0.63265,0.74898,6.3659
-0.63265,0.75918,6.3811
-0.63265,0.76939,6.3961
