X,Y
1.6553,4.1627
1.6563,4.1746
1.6573,4.181
1.6583,4.1875
1.6593,4.194
1.6603,4.2005
1.6613,4.207
1.6623,4.2135
1.6633,4.22
1.6643,4.2256
1.6653,4.2286
1.6663,4.2315
1.6673,4.2345
1.6683,4.2374
1.6693,4.2404
1.6703,4.2434
1.6713,4.2463
1.6723,4.2491
1.6733,4.2515
1.6743,4.254
1.6753,4.2565
1.6763,4.2589
1.6773,4.2614
1.6783,4.2639
1.6793,4.2663
1.6803,4.2701
1.6813,4.2747
1.6822,4.2794
1.6832,4.2841
1.6842,4.2887
1.6852,4.2934
1.6862,4.2981
1.6872,4.3028
1.6882,4.3098
1.6892,4.3178
1.6902,4.3258
1.6912,4.3337
1.6922,4.3417
1.6932,4.3497
1.6942,4.3576
1.6952,4.3656
1.6962,4.3755
1.6972,4.3856
1.6982,4.3958
1.6992,4.4059
1.7002,4.4161
1.7012,4.4262
1.7022,4.4363
1.7032,4.4464
1.7042,4.4557
1.7052,4.4651
1.7062,4.4744
1.7072,4.4837
1.7082,4.493
1.7092,4.5023
1.7102,4.5116
1.7111,4.5197
1.7121,4.5232
1.7131,4.5267
1.7141,4.5302
1.7151,4.5337
1.7161,4.5372
1.7171,4.5408
1.7181,4.5443
