X,Y
Inf,0.3453
996.09,0.37532
498.05,0.43362
332.03,0.4864
249.02,0.52786
199.22,0.56094
166.02,0.58619
142.3,0.60205
124.51,0.60654
110.68,0.60085
99.609,0.59145
90.554,0.58514
83.008,0.58445
76.623,0.58955
71.15,0.59854
66.406,0.60458
62.256,0.59812
58.594,0.57262
55.339,0.52964
52.426,0.4769
49.805,0.42504
47.433,0.38041
45.277,0.3417
43.308,0.30503
41.504,0.26801
39.844,0.22838
38.311,0.184
36.892,0.1395
35.575,0.11006
34.348,0.10898
33.203,0.13572
32.132,0.1717
31.128,0.1728
30.185,0.16951
29.297,0.15416
28.46,0.13545
27.669,0.16672
26.921,0.2031
26.213,0.17793
25.541,0.1752
24.902,0.18539
24.295,0.201
23.717,0.20753
23.165,0.16893
22.638,0.15927
22.135,0.18385
21.654,0.20261
21.193,0.20002
20.752,0.20902
20.328,0.19019
19.922,0.15973
19.531,0.14594
19.156,0.18633
18.794,0.19187
18.446,0.17922
18.111,0.17583
17.787,0.16104
17.475,0.14183
17.174,0.15479
16.883,0.18378
16.602,0.19986
16.329,0.19639
16.066,0.19567
15.811,0.20377
15.564,0.19827
15.325,0.18802
15.092,0.18262
14.867,0.17064
14.648,0.16529
14.436,0.17427
14.23,0.18168
14.029,0.1738
13.835,0.18057
13.645,0.20704
13.461,0.22428
13.281,0.21702
13.106,0.20438
12.936,0.20902
12.77,0.22808
12.609,0.23873
12.451,0.219
12.297,0.19786
12.147,0.20048
12.001,0.21588
11.858,0.22359
11.719,0.22651
11.582,0.22406
11.449,0.21708
11.319,0.20788
11.192,0.19747
11.068,0.18733
10.946,0.18462
10.827,0.1876
10.711,0.18616
10.597,0.18744
10.485,0.19877
10.376,0.21091
10.269,0.21523
10.164,0.21321
10.062,0.21172
9.9609,0.20744
9.8623,0.1948
9.7656,0.17822
9.6708,0.16946
9.5778,0.1758
9.4866,0.19101
9.3971,0.20495
9.3093,0.2093
9.2231,0.20225
9.1385,0.19203
9.0554,0.17902
8.9738,0.16246
8.8937,0.14826
8.815,0.14033
8.7377,0.13791
8.6617,0.13632
8.587,0.13255
8.5136,0.13117
8.4415,0.13549
8.3705,0.14188
8.3008,0.15042
8.2322,0.16356
8.1647,0.17826
8.0983,0.18347
8.033,0.17923
7.9688,0.17124
7.9055,0.16207
7.8433,0.15365
7.782,0.15004
