X,Y
Inf,0.18482
1195.3,0.24202
597.66,0.32116
398.44,0.38799
298.83,0.44205
239.06,0.48032
199.22,0.50323
170.76,0.51712
149.41,0.5274
132.81,0.53618
119.53,0.54321
108.66,0.54707
99.609,0.5443
91.947,0.53175
85.379,0.51274
79.688,0.49503
74.707,0.48359
70.312,0.47724
66.406,0.47186
62.911,0.46655
59.766,0.46423
56.92,0.46588
54.332,0.46769
51.97,0.46591
49.805,0.46009
47.812,0.45151
45.974,0.44102
44.271,0.42433
42.69,0.3914
41.218,0.33708
39.844,0.27093
38.558,0.21489
37.354,0.1829
36.222,0.16721
35.156,0.15167
34.152,0.12359
33.203,0.10541
32.306,0.16266
31.456,0.16273
30.649,0.10966
29.883,0.1241
29.154,0.18014
28.46,0.17438
27.798,0.16463
27.166,0.14652
26.562,0.15904
25.985,0.17707
25.432,0.16281
24.902,0.12783
24.394,0.10931
23.906,0.1289
23.438,0.14475
22.987,0.12117
22.553,0.11297
22.135,0.1475
21.733,0.17653
21.345,0.16789
20.97,0.14528
20.609,0.15053
20.26,0.15459
19.922,0.13494
19.595,0.14688
19.279,0.15371
18.973,0.15036
18.677,0.16101
18.389,0.15369
18.111,0.13349
17.84,0.13914
17.578,0.1526
17.323,0.15462
17.076,0.14991
16.835,0.15337
16.602,0.16181
16.374,0.16574
16.153,0.15941
15.938,0.15433
15.728,0.15195
15.524,0.14641
15.325,0.1408
15.131,0.14059
14.941,0.14661
14.757,0.14827
14.577,0.14129
14.401,0.14075
14.23,0.14178
14.062,0.13294
13.899,0.13164
13.739,0.13696
13.583,0.1399
13.43,0.13862
13.281,0.13577
13.135,0.14584
12.993,0.15605
12.853,0.1527
12.716,0.14451
12.582,0.13879
12.451,0.13485
12.323,0.13169
12.197,0.13463
12.074,0.14214
11.953,0.13822
11.835,0.1291
11.719,0.13008
11.605,0.13851
11.493,0.14362
11.384,0.14652
11.277,0.15046
11.171,0.15437
11.068,0.15566
10.966,0.15478
10.866,0.15275
10.769,0.15097
10.672,0.1484
10.578,0.14993
10.485,0.15468
10.394,0.15724
10.304,0.15708
10.216,0.1535
10.13,0.15098
10.045,0.15432
9.9609,0.15978
9.8786,0.1597
9.7976,0.15204
9.718,0.14212
9.6396,0.13358
9.5625,0.12972
9.4866,0.13162
9.4119,0.13641
9.3384,0.13925
