X,Y
Inf,0.30272
0.8,0.30174
0.4,0.29877
0.26667,0.29382
0.2,0.28687
0.16,0.27789
0.13333,0.26688
0.11429,0.25383
0.1,0.23879
0.088889,0.22185
0.08,0.20326
0.072727,0.1834
0.066667,0.1629
0.061538,0.14254
0.057143,0.12322
0.053333,0.1058
0.05,0.090919
0.047059,0.078863
0.044444,0.069747
0.042105,0.063575
0.04,0.060082
0.038095,0.058753
0.036364,0.059396
0.034783,0.062674
0.033333,0.069027
0.032,0.0748
0.030769,0.07447
0.02963,0.069109
0.028571,0.063108
0.027586,0.058775
0.026667,0.05712
0.025806,0.058147
0.025,0.061237
0.024242,0.065558
0.023529,0.068975
0.022857,0.070235
0.022222,0.068947
0.021622,0.065836
0.021053,0.062363
0.020513,0.059365
0.02,0.057348
0.019512,0.056641
0.019048,0.057214
0.018605,0.059576
0.018182,0.061753
0.017778,0.060753
0.017391,0.057617
0.017021,0.05354
0.016667,0.05115
