X,Y
0,0.045517
0.0062663,0.048967
0.012533,0.051709
0.018799,0.053583
0.025065,0.05451
0.031332,0.054604
0.037598,0.05408
0.043864,0.053298
0.050131,0.052539
0.056397,0.052098
0.062663,0.052143
0.06893,0.052721
0.075196,0.053713
0.081462,0.054943
0.087728,0.056166
0.093995,0.057081
0.10026,0.057483
0.10653,0.057283
0.11279,0.056488
0.11906,0.055239
0.12533,0.053807
0.13159,0.052481
0.13786,0.051554
0.14413,0.051271
0.15039,0.051767
0.15666,0.053021
0.16292,0.054897
0.16919,0.057148
0.17546,0.059355
0.18172,0.061213
0.18799,0.062309
0.19426,0.062371
0.20052,0.061248
0.20679,0.05892
0.21305,0.055568
0.21932,0.051428
0.22559,0.046833
0.23185,0.04221
0.23812,0.037903
0.24439,0.034221
0.25065,0.031428
0.25692,0.029679
0.26319,0.028881
0.26945,0.029067
0.27572,0.030019
0.28198,0.031478
0.28825,0.033274
0.29452,0.035199
0.30078,0.037085
0.30705,0.038799
0.31332,0.040313
0.31958,0.041695
0.32585,0.043008
0.33211,0.044389
0.33838,0.045962
0.34465,0.047883
0.35091,0.050279
0.35718,0.053113
0.36345,0.056473
0.36971,0.060263
0.37598,0.064388
0.38225,0.068746
0.38851,0.073134
0.39478,0.077435
0.40104,0.08148
0.40731,0.085234
0.41358,0.088649
0.41984,0.091629
0.42611,0.094251
0.43238,0.096608
0.43864,0.098631
0.44491,0.10038
0.45117,0.10193
0.45744,0.10319
0.46371,0.10416
0.46997,0.10488
0.47624,0.10526
0.48251,0.1054
0.48877,0.10526
0.49504,0.10496
0.50131,0.10457
0.50757,0.10412
0.51384,0.10366
0.5201,0.10305
0.52637,0.10222
0.53264,0.1009
0.5389,0.098884
0.54517,0.095874
0.55144,0.091615
0.5577,0.086005
0.56397,0.079064
0.57023,0.071006
0.5765,0.062275
0.58277,0.053395
0.58903,0.045141
0.5953,0.038247
0.60157,0.033317
0.60783,0.030848
0.6141,0.031091
0.62037,0.034002
0.62663,0.03917
0.6329,0.046002
0.63916,0.053649
0.64543,0.061229
0.6517,0.067883
0.65796,0.072961
0.66423,0.07604
0.6705,0.077033
0.67676,0.076056
0.68303,0.073649
0.6893,0.070395
0.69556,0.067035
0.70183,0.064192
0.70809,0.062468
0.71436,0.062132
