X,Y
0.27642,1.1853
3.4428,1.4384
6.6698,1.7166
9.9572,2.0164
13.305,2.3321
16.713,2.6594
20.18,2.9925
23.707,3.3248
27.293,3.6498
30.939,3.9633
34.643,4.2603
38.406,4.5402
42.228,4.802
46.108,5.0466
50.046,5.2745
54.041,5.49
58.094,5.6899
62.204,5.8756
66.372,6.0499
70.596,6.2148
74.876,6.3723
79.213,6.5234
83.605,6.6691
88.054,6.8098
92.557,6.9463
97.116,7.0787
101.73,7.2076
106.4,7.3332
111.12,7.4555
115.9,7.5748
120.73,7.6914
125.61,7.8052
130.55,7.9166
135.54,8.0256
140.58,8.1327
145.67,8.2376
150.82,8.3408
156.01,8.4422
161.26,8.542
166.56,8.6401
171.91,8.7368
177.31,8.8317
182.76,8.9252
188.26,9.0172
193.81,9.108
199.41,9.1974
205.06,9.2856
210.75,9.3725
216.49,9.4583
222.28,9.5426
228.12,9.6258
234,9.7076
239.93,9.7884
245.91,9.8676
251.93,9.9458
258,10.022
264.11,10.098
270.26,10.172
276.46,10.245
282.71,10.318
289,10.389
295.33,10.46
301.7,10.53
308.12,10.599
314.57,10.668
321.07,10.737
327.61,10.805
334.19,10.873
340.81,10.94
347.47,11.007
354.17,11.074
360.91,11.14
367.69,11.207
374.5,11.272
381.36,11.338
388.25,11.403
395.18,11.468
402.14,11.533
409.14,11.598
416.17,11.663
423.25,11.727
430.35,11.791
437.49,11.856
444.66,11.919
451.87,11.982
459.11,12.045
466.38,12.108
473.69,12.17
481.02,12.232
488.39,12.294
495.79,12.356
503.22,12.417
510.67,12.479
518.16,12.54
525.68,12.601
533.22,12.662
540.79,12.724
548.39,12.785
556.02,12.846
563.67,12.907
571.35,12.967
579.06,13.027
586.79,13.086
594.54,13.145
602.32,13.203
610.12,13.259
617.95,13.315
625.8,13.37
633.67,13.425
641.56,13.479
649.47,13.532
657.41,13.585
665.36,13.638
673.34,13.689
681.33,13.741
689.34,13.791
697.38,13.841
705.42,13.89
713.49,13.939
721.57,13.986
729.67,14.033
737.79,14.077
745.92,14.121
754.06,14.164
762.22,14.206
770.39,14.246
778.58,14.285
786.78,14.323
794.99,14.36
803.22,14.395
811.45,14.429
819.7,14.462
827.95,14.494
836.22,14.524
844.49,14.553
852.77,14.582
861.07,14.609
869.37,14.635
877.67,14.66
885.99,14.683
894.3,14.706
902.63,14.726
910.96,14.745
919.29,14.763
