X,Y
0.98731,-1.6897
1.2495,-1.4895
1.5424,-1.2664
1.8661,-1.0215
2.2205,-0.7549
2.6057,-0.46774
3.0216,-0.16152
3.4682,0.16217
3.9454,0.50069
4.4532,0.85032
4.9916,1.2073
5.5606,1.571
6.1601,1.9335
6.79,2.2899
7.4505,2.6425
8.1413,2.9806
8.8625,3.3033
9.614,3.611
10.396,3.8948
11.208,4.1633
12.05,4.4066
12.922,4.6311
13.825,4.8337
14.757,5.0169
15.719,5.1818
16.711,5.3291
17.733,5.4608
18.785,5.5782
19.867,5.6816
20.978,5.7743
22.119,5.8532
23.289,5.9273
24.489,5.9892
25.718,6.0475
26.976,6.0974
28.263,6.141
29.58,6.1808
30.926,6.2136
32.3,6.2434
33.704,6.2687
35.136,6.2892
36.597,6.3081
38.086,6.3232
39.604,6.3349
41.151,6.3458
42.726,6.3541
44.329,6.3601
45.96,6.3654
47.619,6.3693
49.306,6.3717
51.021,6.3732
52.764,6.3745
54.534,6.3747
56.332,6.3741
58.157,6.3736
60.01,6.3727
61.889,6.3712
63.796,6.3694
65.729,6.3678
67.69,6.3661
69.677,6.3641
71.69,6.3618
73.731,6.3597
75.797,6.3576
77.89,6.3554
80.008,6.3529
82.153,6.3504
84.323,6.3481
86.519,6.3457
88.741,6.3433
90.988,6.3408
93.26,6.3383
95.557,6.336
97.879,6.3337
100.23,6.3314
102.6,6.329
104.99,6.3267
107.42,6.3244
109.86,6.3223
112.33,6.3201
114.82,6.3179
117.34,6.3156
119.88,6.3132
122.44,6.3109
125.03,6.3088
127.64,6.3066
130.27,6.3045
132.93,6.3024
135.61,6.3005
138.31,6.2986
141.03,6.297
143.78,6.2956
146.55,6.2942
149.34,6.293
152.15,6.2919
154.98,6.2909
157.83,6.29
160.71,6.2891
163.61,6.2884
166.52,6.2878
169.46,6.2871
172.42,6.2864
175.4,6.2856
178.39,6.2848
181.41,6.284
184.45,6.2832
187.51,6.2824
190.58,6.2815
193.68,6.2807
196.79,6.2799
199.93,6.279
203.08,6.2781
206.25,6.2772
209.44,6.2762
212.64,6.2752
215.87,6.2743
219.11,6.2733
222.37,6.2722
225.64,6.2712
228.94,6.2702
232.25,6.2692
235.57,6.2682
238.91,6.2672
242.27,6.2662
245.65,6.2651
249.04,6.2641
252.44,6.263
255.87,6.2619
259.3,6.2609
262.75,6.2598
266.22,6.2587
269.7,6.2576
273.19,6.2565
276.7,6.2555
280.22,6.2545
283.76,6.2535
287.31,6.2525
290.87,6.2516
294.44,6.2506
298.03,6.2496
301.63,6.2486
305.25,6.2475
308.87,6.2462
312.51,6.2449
316.15,6.2434
319.81,6.2418
323.48,6.24
327.17,6.2382
330.86,6.2362
334.56,6.2343
338.27,6.2324
342,6.2305
345.73,6.2287
349.47,6.227
353.22,6.2255
356.98,6.2241
360.75,6.2229
364.53,6.222
368.32,6.2213
372.11,6.2208
375.91,6.2206
379.72,6.2207
383.54,6.221
387.37,6.2216
391.2,6.2224
395.04,6.2234
398.88,6.2245
402.73,6.2258
406.59,6.2273
410.45,6.2289
414.32,6.2307
418.19,6.2326
422.07,6.2348
425.96,6.2371
429.84,6.2395
433.74,6.2421
437.63,6.2447
441.53,6.2476
445.44,6.2505
449.35,6.2535
453.26,6.2567
