X,Y
0,19.723
3.0842e-05,19.723
0.00012337,19.723
0.00027757,19.723
0.00049344,19.723
0.00077096,19.723
0.0011101,19.723
0.0015109,19.723
0.0019733,19.723
0.0024972,19.723
0.0030827,19.723
0.0037296,19.723
0.004438,19.723
0.0052079,19.723
0.006039,19.723
0.0069315,19.723
0.0078853,19.723
0.0089003,19.723
0.0099763,19.723
0.011114,19.724
0.012312,19.724
0.013571,19.725
0.014891,19.725
0.016271,19.726
0.017713,19.727
0.019215,19.728
0.020777,19.729
0.0224,19.731
0.024083,19.732
0.025827,19.735
0.02763,19.737
0.029494,19.74
0.031417,19.743
0.0334,19.747
0.035443,19.75
0.037545,19.752
0.039706,19.754
0.041927,19.755
0.044207,19.752
0.046546,19.744
0.048943,19.729
0.0514,19.704
0.053915,19.666
0.056488,19.61
0.059119,19.53
0.061809,19.424
0.064556,19.285
0.067361,19.111
0.070224,18.9
0.073143,18.659
0.07612,18.389
0.079155,18.087
0.082245,17.753
0.085393,17.388
0.088597,16.991
0.091857,16.568
0.095173,16.136
0.098545,15.708
0.10197,15.295
0.10546,14.903
0.10899,14.539
0.11259,14.201
0.11623,13.889
0.11994,13.605
0.12369,13.344
0.1275,13.107
0.13137,12.893
0.13529,12.696
0.13926,12.514
0.14328,12.343
0.14736,12.183
0.15149,12.031
0.15567,11.886
0.15991,11.747
0.16419,11.613
0.16853,11.484
0.17292,11.359
0.17736,11.237
0.18185,11.119
0.18639,11.003
0.19098,10.889
0.19562,10.777
0.20032,10.666
0.20506,10.557
0.20984,10.449
0.21468,10.341
0.21957,10.235
0.2245,10.129
0.22949,10.023
0.23452,9.9171
0.23959,9.8116
0.24472,9.7062
0.24989,9.6009
0.25511,9.4954
0.26037,9.39
0.26568,9.2842
0.27103,9.1783
0.27643,9.0719
0.28187,8.9653
0.28736,8.8581
0.29289,8.7506
0.29847,8.6424
0.30409,8.5339
0.30975,8.4247
0.31545,8.315
0.3212,8.2046
0.32699,8.0937
0.33282,7.9822
0.33869,7.8702
0.3446,7.7574
0.35055,7.6443
0.35654,7.5304
0.36258,7.4162
0.36865,7.3013
0.37476,7.1861
0.38091,7.0701
0.38709,6.9539
0.39332,6.837
0.39958,6.72
0.40588,6.6025
0.41221,6.4849
0.41859,6.367
0.42499,6.2491
0.43144,6.1311
0.43792,6.0133
0.44443,5.8956
0.45098,5.7781
0.45756,5.6606
0.46417,5.5434
0.47082,5.4263
0.4775,5.3098
0.48421,5.1935
0.49096,5.0778
0.49773,4.9625
0.50454,4.848
0.51138,4.7339
0.51825,4.6206
0.52514,4.5078
0.53207,4.3957
0.53903,4.2839
0.54601,4.1729
0.55302,4.0623
0.56006,3.9527
0.56713,3.8437
0.57422,3.7358
0.58134,3.6287
0.58849,3.5227
0.59566,3.4175
0.60285,3.3138
0.61007,3.2111
0.61732,3.1099
0.62458,3.0098
0.63188,2.9112
0.63919,2.8136
0.64653,2.7174
0.65388,2.622
0.66126,2.5282
0.66866,2.4353
0.67608,2.3438
0.68352,2.2533
0.69098,2.1642
0.69846,2.0759
0.70596,1.9891
0.71348,1.9031
0.72101,1.8186
0.72856,1.7349
0.73613,1.6527
0.74371,1.5715
0.75131,1.4918
0.75892,1.4133
0.76655,1.3364
0.7742,1.2608
0.78186,1.1871
0.78953,1.1146
0.79721,1.0442
0.80491,0.97516
0.81262,0.90817
0.82034,0.84267
0.82807,0.77921
0.83581,0.7173
0.84357,0.65755
0.85133,0.59955
0.8591,0.54395
0.86688,0.49028
0.87467,0.43918
0.88246,0.3902
0.89027,0.34397
0.89808,0.30001
0.90589,0.25893
0.91371,0.22026
0.92154,0.18466
0.92937,0.15167
0.93721,0.12195
0.94505,0.095031
0.95289,0.071557
0.96074,0.051055
0.96859,0.034163
0.97644,0.020374
0.98429,0.010267
0.99215,0.003291
1,0
