X,Y
0.76892,0.76854
1.1072,1.1062
1.5069,1.5044
1.968,1.9621
2.4906,2.4771
3.0745,3.0458
3.7197,3.6625
4.4263,4.3191
5.1941,5.0051
6.023,5.7082
6.9132,6.4151
7.8644,7.1127
8.8767,7.7895
9.9499,8.4358
11.084,9.0449
12.279,9.6126
13.535,10.137
14.851,10.618
16.228,11.058
17.666,11.458
19.164,11.822
20.722,12.153
22.341,12.455
24.019,12.731
25.758,12.983
27.557,13.214
29.415,13.427
31.334,13.624
33.311,13.807
35.349,13.978
37.445,14.137
39.601,14.287
41.816,14.428
44.09,14.561
46.422,14.687
48.814,14.808
51.264,14.923
53.772,15.033
56.338,15.139
58.963,15.242
61.645,15.341
64.385,15.437
67.182,15.531
70.037,15.623
72.95,15.713
75.919,15.801
78.945,15.888
82.027,15.973
85.166,16.058
88.362,16.143
91.613,16.226
94.921,16.31
98.284,16.392
101.7,16.475
105.18,16.557
108.7,16.64
112.29,16.723
115.93,16.806
119.62,16.89
123.37,16.973
127.17,17.057
131.02,17.142
134.93,17.226
138.89,17.311
142.9,17.397
146.97,17.484
151.09,17.571
155.26,17.659
159.48,17.748
163.76,17.838
168.08,17.928
172.46,18.018
176.89,18.109
181.37,18.201
185.9,18.293
190.48,18.385
195.11,18.479
199.78,18.573
204.51,18.668
209.29,18.764
214.11,18.861
218.99,18.96
223.91,19.059
228.88,19.159
233.9,19.26
238.96,19.362
244.07,19.464
249.23,19.567
254.43,19.67
259.68,19.773
264.97,19.877
270.31,19.982
275.7,20.087
281.13,20.191
286.6,20.296
292.12,20.402
297.68,20.508
303.28,20.615
308.93,20.724
314.62,20.835
320.35,20.946
326.12,21.059
331.94,21.172
337.79,21.285
343.69,21.398
349.62,21.511
355.6,21.625
361.61,21.739
367.67,21.853
373.76,21.968
379.9,22.082
386.07,22.196
392.28,22.309
398.52,22.423
404.8,22.535
411.12,22.647
417.48,22.759
423.87,22.872
430.29,22.984
436.76,23.097
443.25,23.209
449.78,23.321
456.35,23.433
462.94,23.544
469.57,23.655
476.24,23.765
482.93,23.874
489.66,23.983
496.42,24.093
503.2,24.203
510.02,24.313
516.87,24.423
523.75,24.532
530.66,24.64
537.6,24.746
544.56,24.85
551.56,24.953
558.58,25.055
565.62,25.155
572.7,25.255
579.8,25.354
586.93,25.453
594.08,25.551
601.25,25.649
608.46,25.745
615.68,25.841
622.93,25.937
630.2,26.032
637.49,26.126
644.81,26.22
652.15,26.313
659.51,26.405
666.89,26.498
674.29,26.589
681.71,26.679
689.15,26.767
696.61,26.854
704.09,26.939
711.58,27.023
719.1,27.106
726.63,27.187
734.18,27.266
741.74,27.344
749.32,27.421
756.91,27.497
764.52,27.572
772.15,27.646
779.78,27.718
787.44,27.788
795.1,27.856
802.78,27.923
810.46,27.988
818.16,28.051
825.88,28.112
833.6,28.171
841.33,28.229
849.07,28.285
856.82,28.339
864.58,28.392
872.35,28.442
880.12,28.49
887.91,28.537
895.7,28.581
903.49,28.623
911.29,28.664
919.1,28.702
926.91,28.738
934.73,28.771
942.54,28.801
950.37,28.828
958.19,28.851
966.02,28.87
973.85,28.885
981.68,28.897
989.52,28.904
997.35,28.907
