X,Y
Inf,0.36914
930.09,0.38939
465.05,0.43478
310.03,0.48
232.52,0.51067
186.02,0.52387
155.02,0.52381
132.87,0.51527
116.26,0.49745
103.34,0.46826
93.009,0.43983
84.554,0.41767
77.508,0.39907
71.546,0.388
66.435,0.37937
62.006,0.35577
58.131,0.30586
54.711,0.2376
51.672,0.1735
48.952,0.13627
46.505,0.1238
44.29,0.11102
42.277,0.092147
40.439,0.16383
38.754,0.16392
37.204,0.13273
35.773,0.10785
34.448,0.087466
33.218,0.12168
32.072,0.14069
31.003,0.12759
30.003,0.11492
29.065,0.11179
28.185,0.14184
27.356,0.15809
26.574,0.13717
25.836,0.14804
25.138,0.14172
24.476,0.14613
23.849,0.16303
23.252,0.14186
22.685,0.13022
22.145,0.13006
21.63,0.13452
21.138,0.14503
20.669,0.15011
20.219,0.15648
19.789,0.15787
19.377,0.14534
18.981,0.13532
18.602,0.12941
18.237,0.1232
17.886,0.11404
17.549,0.10273
17.224,0.10928
16.911,0.13
16.609,0.1465
16.317,0.15047
16.036,0.13204
15.764,0.11971
15.502,0.13068
15.247,0.13476
15.001,0.12469
14.763,0.11316
14.533,0.10901
14.309,0.11935
14.092,0.12774
13.882,0.1264
13.678,0.12404
13.48,0.12248
13.287,0.11971
13.1,0.1175
12.918,0.12029
12.741,0.12501
12.569,0.12213
12.401,0.1188
12.238,0.1226
12.079,0.12624
11.924,0.12869
11.773,0.13055
11.626,0.13034
11.483,0.12786
11.343,0.12301
11.206,0.11946
11.073,0.11873
10.942,0.11899
10.815,0.11776
10.691,0.1138
10.569,0.11371
10.45,0.11975
10.334,0.12324
10.221,0.11811
10.11,0.10822
10.001,0.10186
9.8946,0.10319
9.7904,0.10918
9.6885,0.11477
9.5886,0.11648
9.4907,0.11705
9.3949,0.12043
9.3009,0.12422
9.2088,0.12408
9.1186,0.12186
9.03,0.12488
8.9432,0.13445
8.858,0.14164
8.7745,0.14257
8.6925,0.13862
8.612,0.13381
8.533,0.13307
8.4554,0.13704
8.3792,0.14362
8.3044,0.1481
8.2309,0.14558
8.1587,0.14031
8.0878,0.13788
8.018,0.13527
7.9495,0.13103
7.8821,0.12896
7.8159,0.13027
7.7508,0.13148
7.6867,0.12828
7.6237,0.12149
7.5617,0.11519
7.5007,0.11272
7.4407,0.11425
7.3817,0.11514
7.3236,0.11213
7.2663,0.10964
