X,Y
0.005955,0.001701
1.83,0.53185
3.684,1.0868
5.5681,1.6011
7.482,1.9995
9.4256,2.2163
11.399,2.2715
13.402,2.2623
15.434,2.2424
17.495,2.227
19.585,2.2195
21.705,2.2182
23.853,2.2216
26.03,2.2279
28.236,2.2358
30.47,2.2444
32.732,2.2529
35.023,2.2611
37.341,2.2691
39.688,2.2769
42.062,2.2848
44.463,2.2926
46.893,2.3004
49.349,2.3084
51.833,2.3167
54.344,2.3255
56.881,2.3348
59.445,2.3446
62.036,2.3549
64.653,2.3655
67.296,2.3764
69.966,2.3877
72.661,2.3995
75.382,2.4122
78.128,2.4256
80.9,2.4396
83.697,2.4544
86.519,2.4705
89.366,2.4878
92.238,2.5061
95.134,2.5248
98.054,2.5435
101,2.5617
103.97,2.5794
106.96,2.5967
109.98,2.6141
113.01,2.6316
116.08,2.649
119.16,2.6661
122.27,2.6826
125.4,2.6986
128.56,2.7142
131.73,2.7298
134.93,2.7458
138.15,2.7622
141.39,2.7787
144.65,2.7951
147.94,2.8115
151.24,2.8277
154.57,2.8439
157.92,2.8598
161.28,2.8759
164.67,2.8919
168.08,2.9078
171.5,2.9231
174.95,2.938
178.42,2.9529
181.9,2.9683
185.41,2.9839
188.93,2.9991
192.47,3.0136
196.03,3.0278
199.61,3.0421
203.21,3.0564
206.82,3.0701
210.45,3.0832
214.1,3.0953
217.77,3.1064
221.45,3.116
225.15,3.1241
228.86,3.1313
232.59,3.1384
236.34,3.1456
240.1,3.1529
243.88,3.1597
247.67,3.1661
251.48,3.172
255.3,3.1778
259.14,3.1832
262.99,3.1877
266.86,3.1904
270.73,3.1912
274.63,3.1899
278.53,3.1871
282.45,3.1831
286.38,3.1788
290.33,3.1735
294.28,3.1672
298.25,3.1595
302.23,3.1508
306.22,3.1406
310.23,3.1286
314.24,3.1148
318.26,3.0996
322.3,3.0832
326.35,3.0652
330.4,3.0445
334.47,3.021
338.54,2.9944
342.63,2.9649
346.72,2.9325
350.82,2.8972
354.93,2.8588
359.05,2.8178
363.18,2.7747
367.31,2.7303
371.46,2.6842
375.61,2.6357
379.76,2.5839
383.93,2.529
388.1,2.471
392.27,2.4097
396.46,2.3446
400.64,2.2756
404.84,2.2026
409.04,2.1253
413.24,2.0432
417.45,1.9556
421.66,1.8621
425.88,1.7634
430.1,1.66
434.32,1.5525
438.55,1.4414
442.78,1.3272
447.02,1.2823
