X,Y
0.70977,0.20759
2.5286,0.75057
4.3774,1.3116
6.256,1.8144
8.1644,2.1837
10.103,2.3657
12.07,2.3947
14.067,2.3677
16.093,2.3341
18.149,2.3068
20.233,2.2882
22.347,2.2762
24.489,2.2691
26.66,2.2651
28.859,2.2635
31.087,2.2633
33.343,2.2643
35.626,2.2663
37.938,2.2693
40.278,2.2734
42.646,2.2784
45.041,2.2841
47.463,2.2904
49.912,2.2975
52.389,2.3055
54.892,2.3145
57.423,2.3246
59.98,2.3359
62.563,2.3479
65.173,2.3607
67.808,2.3741
70.47,2.3881
73.158,2.4027
75.871,2.4175
78.609,2.4321
81.373,2.4463
84.162,2.4601
86.976,2.4738
89.815,2.4877
92.679,2.5024
95.566,2.5179
98.478,2.5343
101.41,2.5514
104.37,2.5692
107.36,2.5873
110.37,2.6059
113.4,2.6251
116.45,2.6454
119.53,2.6666
122.63,2.6885
125.75,2.7109
128.89,2.7339
132.06,2.7574
135.25,2.7809
138.46,2.804
141.69,2.8262
144.94,2.8474
148.22,2.8676
151.52,2.8872
154.83,2.9065
158.17,2.9256
161.53,2.9446
164.9,2.9629
168.3,2.9804
171.72,2.9969
175.16,3.0128
178.61,3.0282
182.09,3.0429
185.58,3.0572
189.1,3.0712
192.63,3.0847
196.18,3.0971
199.75,3.1083
203.33,3.1186
206.93,3.1282
210.56,3.1372
214.19,3.1457
217.85,3.1541
221.52,3.1622
225.21,3.1692
228.91,3.1746
232.63,3.179
236.37,3.183
240.12,3.1873
243.89,3.192
247.67,3.197
251.47,3.2016
255.28,3.2057
259.1,3.2095
262.94,3.2131
266.8,3.2165
270.67,3.2198
274.55,3.2229
278.44,3.2257
282.35,3.2278
286.27,3.2296
290.2,3.2311
294.15,3.2322
298.1,3.2328
302.07,3.2324
306.05,3.2301
310.05,3.2257
314.05,3.2183
318.06,3.2077
322.08,3.1935
326.12,3.1764
330.16,3.1572
334.22,3.1367
338.28,3.1139
342.35,3.0883
346.44,3.0592
350.53,3.0268
354.62,2.9907
358.73,2.9506
362.85,2.9064
366.97,2.8584
371.1,2.8069
375.24,2.7522
379.38,2.6941
383.54,2.6327
387.69,2.5679
391.86,2.5002
396.03,2.4291
400.21,2.3541
404.39,2.2744
408.57,2.1895
412.77,2.0994
416.96,2.0043
421.16,1.9042
425.37,1.7998
429.58,1.6905
433.79,1.5763
438,1.457
442.22,1.3329
446.45,1.2818
