X,Y
0.49533,0.10072
2.0602,0.41263
3.655,0.70758
5.2796,0.98296
6.934,1.2382
8.6181,1.4772
10.332,1.6969
12.075,1.887
13.847,2.0448
15.649,2.1702
17.48,2.2608
19.339,2.317
21.228,2.3503
23.145,2.3831
25.091,2.3892
27.066,2.3435
29.069,2.2882
31.1,2.2427
33.16,2.2072
35.247,2.1802
37.363,2.1587
39.506,2.1412
41.677,2.1268
43.875,2.1155
46.101,2.1069
48.354,2.1004
50.634,2.0954
52.941,2.0921
55.275,2.0907
57.635,2.0916
60.022,2.0949
62.436,2.1007
64.875,2.1092
67.341,2.1203
69.833,2.1338
72.35,2.1493
74.893,2.1668
77.462,2.1863
80.056,2.2075
82.674,2.2298
85.318,2.2529
87.987,2.2774
90.681,2.3037
93.399,2.3311
96.141,2.3588
98.907,2.3859
101.7,2.4129
104.51,2.4408
107.35,2.4706
110.21,2.503
113.1,2.5382
116,2.5753
118.93,2.6129
121.89,2.6506
124.86,2.6885
127.86,2.7271
130.88,2.7665
133.92,2.8072
136.99,2.8499
140.07,2.8943
143.18,2.9397
146.31,2.9859
149.46,3.0334
152.63,3.0826
155.82,3.1333
159.03,3.1846
162.27,3.2362
165.52,3.2881
168.79,3.3406
172.08,3.3932
175.39,3.4457
178.72,3.4984
182.07,3.5505
185.44,3.6006
188.83,3.6484
192.23,3.6949
195.66,3.7415
199.1,3.7881
202.56,3.8341
206.03,3.8788
209.53,3.9203
213.04,3.9562
216.57,3.9855
220.11,4.0098
223.67,4.0318
227.25,4.0528
230.85,4.0722
234.46,4.0907
238.08,4.1094
241.72,4.1284
245.38,4.1467
249.05,4.1636
252.73,4.1793
256.43,4.1927
260.15,4.2024
263.88,4.2091
267.62,4.2157
271.38,4.2253
275.15,4.2395
278.93,4.258
282.72,4.279
286.53,4.2992
290.35,4.3158
294.18,4.3287
298.03,4.339
301.88,4.3471
305.75,4.3534
309.63,4.3579
313.52,4.3591
317.42,4.3563
321.33,4.3501
325.25,4.3408
329.18,4.3275
333.12,4.3092
337.07,4.2853
341.03,4.2564
345,4.2235
348.98,4.1876
352.97,4.1495
356.96,4.11
360.96,4.0704
364.97,4.0306
368.99,3.9876
373.02,3.937
377.05,3.8756
381.09,3.8035
385.14,3.7236
389.19,3.639
393.25,3.5516
397.31,3.4617
401.38,3.3691
405.45,3.2737
409.53,3.1749
413.62,3.0706
417.71,2.9587
421.8,2.8376
425.9,2.7078
430,2.5711
434.11,2.43
438.21,2.2857
442.33,2.1379
446.44,1.9854
450.56,1.8275
454.68,1.6636
458.8,1.493
462.92,1.4139
