X,Y
10,10.956
20,12.689
30,13.703
40,14.422
50,14.98
60,15.436
70,15.821
80,16.155
90,16.45
100,16.713
110,16.951
120,17.169
130,17.369
140,17.554
150,17.727
160,17.888
170,18.039
180,18.182
190,18.318
200,18.446
210,18.568
220,18.684
230,18.795
240,18.902
250,19.004
260,19.102
270,19.196
280,19.287
290,19.375
300,19.459
310,19.541
320,19.621
330,19.698
340,19.772
350,19.845
360,19.915
370,19.984
380,20.05
390,20.115
400,20.179
410,20.24
420,20.301
430,20.359
440,20.417
450,20.473
460,20.528
470,20.582
480,20.634
490,20.686
500,20.737
510,20.786
520,20.835
530,20.882
540,20.929
550,20.975
560,21.02
570,21.064
580,21.108
590,21.15
600,21.192
610,21.234
620,21.274
630,21.314
640,21.354
650,21.392
660,21.431
670,21.468
680,21.505
690,21.542
700,21.578
710,21.613
720,21.648
730,21.683
740,21.717
750,21.75
760,21.783
770,21.816
780,21.848
790,21.88
800,21.912
810,21.943
820,21.973
830,22.004
840,22.034
850,22.063
860,22.092
870,22.121
880,22.15
890,22.178
900,22.206
910,22.234
920,22.261
930,22.288
940,22.315
950,22.341
960,22.367
970,22.393
980,22.419
990,22.444
1000,22.469
