X,Y
Inf,0.33357
0.8,0.33243
0.4,0.32903
0.26667,0.32337
0.2,0.31546
0.16,0.30532
0.13333,0.29299
0.11429,0.27851
0.1,0.26198
0.088889,0.24354
0.08,0.22345
0.072727,0.20208
0.066667,0.17999
0.061538,0.15791
0.057143,0.13662
0.053333,0.11694
0.05,0.099669
0.047059,0.085463
0.044444,0.074719
0.042105,0.067561
0.04,0.063773
0.038095,0.06287
0.036364,0.064466
0.034783,0.067992
0.033333,0.072345
0.032,0.077307
0.030769,0.080809
0.02963,0.079276
0.028571,0.07338
0.027586,0.067619
0.026667,0.064914
0.025806,0.066962
0.025,0.073217
0.024242,0.081412
0.023529,0.088203
0.022857,0.090089
0.022222,0.089075
0.021622,0.086428
0.021053,0.083362
0.020513,0.080932
0.02,0.079467
0.019512,0.078248
0.019048,0.075531
0.018605,0.072622
0.018182,0.074398
0.017778,0.0767
0.017391,0.075739
0.017021,0.073116
0.016667,0.072084
