X,Y
0.98615,0.98756
1.248,1.2491
1.5406,1.5409
1.8639,1.8623
2.2179,2.2126
2.6026,2.5909
3.018,2.9956
3.4641,3.4246
3.9407,3.8753
4.4479,4.3446
4.9857,4.8286
5.554,5.323
6.1528,5.8233
6.782,6.3249
7.4417,6.823
8.1317,7.3134
8.852,7.7924
9.6026,8.2565
10.383,8.7032
11.195,9.1305
12.036,9.5371
12.907,9.9222
13.808,10.286
14.74,10.628
15.701,10.949
16.692,11.249
17.713,11.531
18.763,11.794
19.843,12.04
20.953,12.27
22.093,12.485
23.261,12.686
24.46,12.874
25.687,13.051
26.944,13.217
28.23,13.372
29.545,13.519
30.889,13.658
32.262,13.789
33.664,13.913
35.094,14.032
36.554,14.144
38.041,14.251
39.558,14.354
41.102,14.452
42.675,14.546
44.277,14.637
45.906,14.725
47.563,14.81
49.248,14.892
50.961,14.972
52.702,15.05
54.47,15.126
56.266,15.2
58.089,15.273
59.939,15.344
61.816,15.413
63.721,15.482
65.652,15.549
67.61,15.616
69.595,15.681
71.606,15.746
73.644,15.81
75.708,15.873
77.798,15.935
79.914,15.997
82.056,16.058
84.224,16.119
86.417,16.179
88.636,16.239
90.88,16.298
93.15,16.357
95.444,16.416
97.764,16.474
100.11,16.532
102.48,16.59
104.87,16.647
107.29,16.705
109.73,16.762
112.2,16.82
114.69,16.877
117.2,16.934
119.74,16.992
122.3,17.049
124.88,17.106
127.49,17.164
130.12,17.221
132.77,17.279
135.45,17.337
138.15,17.395
140.87,17.453
143.61,17.511
146.37,17.569
149.16,17.627
151.97,17.686
154.8,17.745
157.65,17.804
160.52,17.863
163.41,17.922
166.33,17.982
169.26,18.041
172.22,18.101
175.19,18.16
178.18,18.22
181.2,18.279
184.23,18.339
187.29,18.399
190.36,18.458
193.45,18.518
196.56,18.578
199.69,18.638
202.84,18.698
206.01,18.759
209.19,18.819
212.39,18.88
215.61,18.941
218.85,19.002
222.11,19.062
225.38,19.123
228.67,19.183
231.97,19.243
235.29,19.303
238.63,19.362
241.99,19.421
245.36,19.479
248.74,19.537
252.15,19.595
255.56,19.652
259,19.709
262.44,19.766
265.9,19.822
269.38,19.878
272.87,19.933
276.37,19.988
279.89,20.043
283.42,20.098
286.97,20.152
290.53,20.205
294.1,20.259
297.68,20.312
301.28,20.364
304.89,20.417
308.51,20.469
312.14,20.52
315.78,20.571
319.44,20.622
323.1,20.672
326.78,20.722
330.47,20.771
334.17,20.819
337.87,20.867
341.59,20.915
345.32,20.962
349.06,21.008
352.81,21.054
356.56,21.099
360.33,21.144
364.1,21.187
367.88,21.23
371.67,21.273
375.47,21.314
379.28,21.355
383.09,21.395
386.91,21.435
390.74,21.473
394.57,21.511
398.41,21.549
402.26,21.585
406.11,21.621
409.97,21.656
413.83,21.69
417.7,21.723
421.58,21.755
425.45,21.786
429.34,21.816
433.23,21.844
437.12,21.872
441.01,21.898
444.91,21.922
448.82,21.945
452.72,21.967
456.63,21.988
460.54,22.007
464.46,22.024
468.37,22.04
472.29,22.055
476.21,22.067
480.13,22.079
484.06,22.088
487.98,22.096
491.9,22.103
495.83,22.107
499.75,22.111
