X,Y
0.64081,2.5423
0.64181,2.558
0.6428,2.5738
0.6438,2.5895
0.6448,2.6053
0.64579,2.621
0.64679,2.6367
0.64778,2.6525
0.64878,2.6734
0.64978,2.704
0.65077,2.7346
0.65177,2.7652
0.65277,2.7958
0.65376,2.8265
0.65476,2.8571
0.65576,2.8877
0.65675,2.925
0.65775,2.969
0.65875,3.0129
0.65974,3.0568
0.66074,3.1007
0.66174,3.1447
0.66273,3.1886
0.66373,3.2325
0.66473,3.2799
0.66572,3.329
0.66672,3.3781
0.66772,3.4272
0.66871,3.4762
0.66971,3.5253
0.67071,3.5744
0.6717,3.6235
0.6727,3.669
0.6737,3.7138
0.67469,3.7586
0.67569,3.8033
0.67669,3.8481
0.67768,3.8929
0.67868,3.9376
0.67968,3.9824
0.68067,4.013
0.68167,4.0433
0.68267,4.0737
0.68366,4.1041
0.68466,4.1345
0.68566,4.1649
0.68665,4.1953
0.68765,4.2226
0.68865,4.2323
0.68964,4.2421
0.69064,4.2518
0.69163,4.2615
0.69263,4.2712
0.69363,4.281
0.69462,4.2907
0.69562,4.2933
