X,Y
0.29997,2.2019
0.30097,2.2128
0.30197,2.2237
0.30296,2.2346
0.30396,2.2455
0.30496,2.2575
0.30595,2.2722
0.30695,2.2869
0.30795,2.3017
0.30894,2.3164
0.30994,2.3311
0.31094,2.3459
0.31193,2.3606
0.31293,2.3792
0.31393,2.403
0.31492,2.4268
0.31592,2.4506
0.31692,2.4744
0.31791,2.4982
0.31891,2.522
0.31991,2.5458
0.3209,2.5763
0.3219,2.6114
0.3229,2.6465
0.32389,2.6816
0.32489,2.7168
0.32589,2.7519
0.32688,2.787
0.32788,2.8221
0.32888,2.864
0.32987,2.908
0.33087,2.9521
0.33187,2.9961
0.33286,3.0402
0.33386,3.0842
0.33485,3.1283
0.33585,3.1723
0.33685,3.2194
0.33784,3.2667
0.33884,3.314
0.33984,3.3613
0.34083,3.4086
0.34183,3.4559
0.34283,3.5032
0.34382,3.5501
0.34482,3.5923
0.34582,3.6345
0.34681,3.6767
0.34781,3.7189
0.34881,3.7611
0.3498,3.8033
0.3508,3.8454
0.3518,3.8844
0.35279,3.913
0.35379,3.9416
0.35479,3.9702
0.35578,3.9988
0.35678,4.0274
0.35778,4.056
0.35877,4.0846
0.35977,4.105
0.36077,4.1129
0.36176,4.1209
0.36276,4.1288
0.36376,4.1368
0.36475,4.1448
0.36575,4.1527
0.36675,4.1607
