X,Z,Y
-0.67347,0.10816,16.483
-0.67347,0.12755,18.833
-0.67347,0.14694,21.028
-0.67347,0.16633,23.08
-0.67347,0.18571,24.997
-0.67347,0.2051,26.788
-0.67347,0.22449,28.462
-0.67347,0.24388,30.026
-0.67347,0.26327,31.487
-0.67347,0.28265,32.852
-0.67347,0.30204,34.128
-0.67347,0.32143,35.32
-0.67347,0.34082,36.434
-0.67347,0.3602,37.475
-0.67347,0.37959,38.448
-0.67347,0.39898,39.356
-0.67347,0.41837,40.206
-0.67347,0.43776,40.999
-0.67347,0.45714,41.74
-0.67347,0.47653,42.433
-0.67347,0.49592,43.08
-0.67347,0.51531,43.685
-0.67347,0.53469,44.25
-0.67347,0.55408,44.778
-0.67347,0.57347,45.272
-0.67347,0.59286,45.733
-0.67347,0.61224,46.164
-0.67347,0.63163,46.566
-0.67347,0.65102,46.942
-0.67347,0.67041,47.294
-0.67347,0.6898,47.622
-0.67347,0.70918,47.929
-0.67347,0.72857,48.216
-0.67347,0.74796,48.484
-0.67347,0.76735,48.734
-0.67347,0.78673,48.968
-0.67347,0.80612,49.187
-0.67347,0.82551,49.391
-0.67347,0.8449,49.582
-0.67347,0.86429,49.76
-0.67347,0.88367,49.926
-0.67347,0.90306,50.082
-0.67347,0.92245,50.228
-0.67347,0.94184,50.364
-0.67347,0.96122,50.491
-0.67347,0.98061,50.609
-0.67347,1,50.72
-0.63265,0.05,8.4156
-0.63265,0.069388,11.302
-0.63265,0.088776,14
-0.63265,0.10816,16.521
-0.63265,0.12755,18.876
-0.63265,0.14694,21.076
-0.63265,0.16633,23.133
-0.63265,0.18571,25.054
-0.63265,0.2051,26.849
-0.63265,0.22449,28.527
-0.63265,0.24388,30.094
-0.63265,0.26327,31.559
-0.63265,0.28265,32.928
-0.63265,0.30204,34.206
-0.63265,0.32143,35.401
-0.63265,0.34082,36.518
-0.63265,0.3602,37.561
-0.63265,0.37959,38.536
-0.63265,0.39898,39.447
-0.63265,0.41837,40.298
