X,Y
Inf,0.29333
1.9922,0.32844
0.99609,0.3931
0.66406,0.44387
0.49805,0.47977
0.39844,0.51346
0.33203,0.55265
0.2846,0.59496
0.24902,0.63018
0.22135,0.65122
0.19922,0.65658
0.18111,0.64483
0.16602,0.61993
0.15325,0.59594
0.1423,0.58586
0.13281,0.59249
0.12451,0.61005
0.11719,0.62786
0.11068,0.63459
0.10485,0.62616
0.099609,0.60544
0.094866,0.57254
0.090554,0.52744
0.086617,0.47239
0.083008,0.4125
0.079687,0.34651
0.076623,0.26953
0.073785,0.18817
0.07115,0.12576
0.068696,0.1007
0.066406,0.11674
0.064264,0.16815
0.062256,0.21732
0.060369,0.19496
0.058594,0.20711
0.05692,0.25138
0.055339,0.21977
0.053843,0.1857
0.052426,0.17342
0.051082,0.21819
0.049805,0.27201
0.04859,0.26137
0.047433,0.22454
0.04633,0.22507
0.045277,0.21046
0.044271,0.21887
0.043308,0.23852
0.042387,0.21797
0.041504,0.19884
0.040657,0.22005
0.039844,0.21409
0.039062,0.22398
0.038311,0.24075
0.037588,0.2456
0.036892,0.25237
0.036222,0.2476
0.035575,0.23466
0.034951,0.2153
0.034348,0.19908
0.033766,0.20125
0.033203,0.19846
0.032659,0.18948
0.032132,0.19078
0.031622,0.20657
0.031128,0.23077
0.030649,0.24728
0.030185,0.24839
0.029734,0.24721
0.029297,0.24281
0.028872,0.23354
0.02846,0.22682
0.028059,0.21841
0.027669,0.20844
0.02729,0.19993
0.026921,0.20258
0.026562,0.22485
0.026213,0.2406
0.025873,0.23706
0.025541,0.22
0.025218,0.19874
0.024902,0.18557
0.024595,0.18024
0.024295,0.17413
0.024002,0.16867
0.023717,0.17168
0.023438,0.18109
0.023165,0.18472
0.022899,0.17953
0.022638,0.17138
0.022384,0.16792
0.022135,0.17541
0.021892,0.18164
0.021654,0.17229
0.021421,0.15461
0.021193,0.14858
0.02097,0.1575
0.020752,0.16361
0.020538,0.16056
0.020328,0.16663
0.020123,0.1889
0.019922,0.20794
0.019725,0.20609
0.019531,0.18825
0.019342,0.17254
0.019156,0.16256
0.018973,0.15452
0.018794,0.15051
0.018619,0.15472
0.018446,0.16361
0.018277,0.17666
0.018111,0.1962
0.017948,0.21208
0.017787,0.20505
0.01763,0.17999
0.017475,0.15796
0.017323,0.15434
0.017174,0.16078
0.017027,0.16159
0.016883,0.15661
0.016741,0.15536
0.016602,0.15758
0.016464,0.16391
0.016329,0.17391
0.016197,0.17401
0.016066,0.15622
0.015938,0.13279
0.015811,0.1153
0.015687,0.10291
0.015564,0.097884
