Sk,PSslope,Y,UP,Down
-0.4949494949494949,-2.0,5.7936823425793085,6.003868408157292,5.583496277001325
-0.4747474747474747,-2.0,5.81048198079553,6.020312351121903,5.600651610469158
-0.4545454545454545,-2.0,5.827722678500153,6.037349996006716,5.618095360993589
-0.43434343434343425,-2.0,5.845400204485208,6.054958851261309,5.635841557709107
-0.41414141414141414,-2.0,5.863510009682237,6.073116805444149,5.653903213920325
-0.3939393939393939,-2.0,5.88204722839166,6.091802218785986,5.672292237997334
-0.3737373737373737,-2.0,5.901006679818088,6.110993993318671,5.691019366317504
-0.3535353535353535,-2.0,5.920382869912022,6.1306716233087215,5.710094116515322
-0.33333333333333326,-2.0,5.940169993517822,6.150815228184231,5.729524758851412
-0.31313131313131304,-2.0,5.960361936827399,6.171405570358952,5.749318303295845
-0.2929292929292928,-2.0,5.980952280138827,6.192424060407411,5.769480499870244
-0.2727272727272727,-2.0,6.001934300918695,6.213852752009388,5.790015849828001
-0.2525252525252525,-2.0,6.0233009771664925,6.235674328923759,5.810927625409226
-0.23232323232323226,-2.0,6.0450449910791,6.257872086077973,5.832217896080228
-0.21212121212121204,-2.0,6.067158733013006,6.280429906641976,5.853887559384035
-0.19191919191919182,-2.0,6.0896343057414795,6.303332236710824,5.8759363747721345
-0.1717171717171716,-2.0,6.112463529003667,6.326564058988803,5.898362999018531
-0.1515151515151515,-2.0,6.135637944341947,6.3501108666883,5.921165021995594
-0.13131313131313127,-2.0,6.159148820223879,6.373958638579177,5.944339001868581
-0.11111111111111105,-2.0,6.182987157444385,6.398093816054192,5.967880498834579
-0.09090909090909083,-2.0,6.207143694803573,6.422503282810673,5.991784106796473
-0.07070707070707061,-2.0,6.2316089150554035,6.447174347707194,6.016043482403613
-0.050505050505050386,-2.0,6.256373051121682,6.47209473118344,6.040651371059924
-0.030303030303030276,-2.0,6.281426092565906,6.497252555532901,6.0655996295989105
-0.010101010101010055,-2.0,6.306757792320893,6.5226363393086055,6.09087924533318
0.010101010101010166,-2.0,6.33235767366396,6.54823499595686,6.11648035137106
0.030303030303030498,-2.0,6.3582150374329105,6.574037836825889,6.142392238039932
0.05050505050505061,-2.0,6.384318969475951,6.600034578569832,6.168603360382069
0.07070707070707072,-2.0,6.410658348328276,6.626215354940793,6.195101341715759
0.09090909090909105,-2.0,6.437221853107733,6.652570732917825,6.221872973297641
0.11111111111111116,-2.0,6.463997971621731,6.679091733050544,6.248904210192917
0.1313131313131315,-2.0,6.490975008677275,6.70576985385463,6.2761801634999195
0.1515151515151516,-2.0,6.518141094585735,6.732597100002342,6.303685089169128
0.1717171717171717,-2.0,6.545484193853706,6.7595660139868645,6.331402373720547
0.19191919191919204,-2.0,6.572992114051005,6.7866697108516325,6.359314517250378
0.21212121212121215,-2.0,6.6006525148467805,6.81390191543808,6.387403114255481
0.2323232323232325,-2.0,6.628452917204301,6.841257001471582,6.415648832937021
0.2525252525252526,-2.0,6.656380712724851,6.868730031702892,6.44403139374681
0.27272727272727293,-2.0,6.684423173131059,6.8963167980590505,6.472529548203067
0.29292929292929304,-2.0,6.712567459879655,6.924013860629803,6.501121059129507
0.31313131313131315,-2.0,6.74080063389351,6.951818584078467,6.529782683708554
0.3333333333333335,-2.0,6.769109665402785,6.979729169818019,6.55849016098755
0.3535353535353536,-2.0,6.797481443884692,7.007744682089259,6.587218205680125
0.3737373737373739,-2.0,6.825902788091368,7.035865065865633,6.615940510317103
0.39393939393939403,-2.0,6.854360456155196,7.064091154258296,6.644629758052096
0.41414141414141437,-2.0,6.882841155760791,7.092424663061346,6.673257648460236
0.4343434343434345,-2.0,6.911331554372855,7.120868169946386,6.701794938799324
0.4545454545454546,-2.0,6.939818289508955,7.149425075908223,6.730211503109688
0.4747474747474749,-2.0,6.968287979046274,7.1780995467962905,6.758476411296258
0.49494949494949503,-2.0,6.996727231551293,7.206896433149823,6.786558029952762
0.5151515151515154,-2.0,7.0251226566214156,7.235821167156234,6.814424146086597
0.5353535353535355,-2.0,7.05346087522743,7.264879636410782,6.842042114044078
0.5555555555555556,-2.0,7.081728530045843,7.29407803513114,6.869379024960546
0.5757575757575759,-2.0,7.109912295769947,7.323422694747004,6.89640189679289
0.595959595959596,-2.0,7.137998889388796,7.352919897036379,6.923077881741213
0.6161616161616164,-2.0,7.165975080422948,7.3825756743868105,6.949374486459085
0.6363636363636365,-2.0,7.193827701106283,7.412395602861121,6.975259799351445
0.6565656565656568,-2.0,7.221543656502941,7.442384594881879,7.000702718124003
0.6767676767676769,-2.0,7.249109934548831,7.472546698825133,7.025673170272529
0.696969696969697,-2.0,7.276513616006956,7.5028849130931485,7.050142318920764
0.7171717171717173,-2.0,7.303741884326169,7.533401021794852,7.074082746857487
0.7373737373737375,-2.0,7.330782035393015,7.564095458288962,7.097468612497067
0.7575757575757578,-2.0,7.357621487166436,7.594967201472834,7.120275772860038
0.7777777777777779,-2.0,7.38424778918529,7.626013707992077,7.142481870378503
0.7979797979797982,-2.0,7.410648631938905,7.657230881576363,7.1640663823014465
0.8181818181818183,-2.0,7.436811856090967,7.688613078851348,7.185010633330585
0.8383838383838385,-2.0,7.462725461547154,7.720153149116784,7.205297773977525
0.8585858585858588,-2.0,7.4883776163575435,7.751842504192931,7.224912728522156
0.8787878787878789,-2.0,7.513756665444467,7.7836712132943155,7.243842117594619
0.8989898989898992,-2.0,7.538851139147226,7.815628117349612,7.262074160944841
0.9191919191919193,-2.0,7.563649761575047,7.847700956924575,7.27959856622552
0.9393939393939394,-2.0,7.58814145875999,7.879876508174909,7.296406409345072
0.9595959595959598,-2.0,7.612315366601861,7.91214072169602,7.312490011507701
0.9797979797979799,-2.0,7.636160838597297,7.944478859912283,7.327842817282311
1.0,-2.0,7.659667453345675,7.976875629415097,7.3424592772762525
-1.0,-1.97979797979798,5.52450840182987,5.839011417288924,5.210005386370816
-0.9797979797979798,-1.97979797979798,5.52989432992883,5.835493248353508,5.224295411504151
-0.9595959595959596,-1.97979797979798,5.535727287338816,5.832820099534757,5.2386344751428755
-0.9393939393939394,-1.97979797979798,5.54201052993353,5.831000198008844,5.253020861858216
-0.9191919191919192,-1.97979797979798,5.548747055706157,5.830040739692876,5.267453371719437
-0.898989898989899,-1.97979797979798,5.555939599433081,5.829947757108587,5.281931441757576
-0.8787878787878788,-1.97979797979798,5.563590627531416,5.8307259820429405,5.296455273019891
-0.8585858585858586,-1.97979797979798,5.571702333118055,5.832378706583062,5.3110259596530485
-0.8383838383838383,-1.97979797979798,5.58027663127764,5.834907646986565,5.325645615568716
-0.8181818181818181,-1.97979797979798,5.589315154546677,5.838312815601673,5.340317493491681
-0.797979797979798,-1.97979797979798,5.598819248620811,5.842592406619737,5.355046090621885
-0.7777777777777778,-1.97979797979798,5.608789968292109,5.84774270166963,5.369837234914589
-0.7575757575757576,-1.97979797979798,5.619228073622889,5.853758001134408,5.384698146111369
-0.7373737373737373,-1.97979797979798,5.630134026362569,5.860630586449741,5.399637466275397
-0.7171717171717171,-1.97979797979798,5.641507986613514,5.868350717588212,5.414665255638816
-0.696969696969697,-1.97979797979798,5.653349809751814,5.876906668365915,5.4297929511377125
-0.6767676767676767,-1.97979797979798,5.665659043608649,5.886284800469748,5.44503328674755
-0.6565656565656566,-1.97979797979798,5.678434925917361,5.8964696749872285,5.460400176847493
-0.6363636363636364,-1.97979797979798,5.69167638203154,5.907444198265926,5.475908565797154
-0.6161616161616161,-1.97979797979798,5.705382022918598,5.9191897971042176,5.491574248732978
-0.5959595959595959,-1.97979797979798,5.719550143433444,5.931686616793191,5.507413670073697
-0.5757575757575757,-1.97979797979798,5.734178720876349,5.9449137346339604,5.523443707118737
-0.5555555555555556,-1.97979797979798,5.749265413838719,5.958849381081835,5.539681446595603
-0.5353535353535352,-1.97979797979798,5.764807561340339,5.973471160885006,5.556143961795672
-0.5151515151515151,-1.97979797979798,5.7808021822612385,5.9887562672084265,5.572848097314051
-0.4949494949494949,-1.97979797979798,5.797245975070909,6.004681682749325,5.589810267392492
-0.4747474747474747,-1.97979797979798,5.8141353178573825,6.021224363178569,5.607046272536196
-0.4545454545454545,-1.97979797979798,5.831466268658257,6.038361399547062,5.624571137769452
-0.43434343434343425,-1.97979797979798,5.849234566095414,6.056070157763442,5.642398974427386
-0.41414141414141414,-1.97979797979798,5.867435630314768,6.074328394411205,5.66054286621833
-0.3939393939393939,-1.97979797979798,5.8860645642321705,6.0931143493348285,5.6790147791295125
-0.3737373737373737,-1.97979797979798,5.905116155085983,6.112406816177762,5.697825493994204
-0.3535353535353535,-1.97979797979798,5.924584876296633,6.132185192790411,5.716984559802855
-0.33333333333333326,-1.97979797979798,5.944464889633132,6.152429513722417,5.736500265543846
-0.31313131313131304,-1.97979797979798,5.964750047685901,6.1731204673204605,5.7563796280513415
-0.2929292929292928,-1.97979797979798,5.985433896645179,6.1942393999454834,5.7766283933448745
-0.2727272727272727,-1.97979797979798,6.00650967938376,6.21576830981387,5.79725104895365
-0.2525252525252525,-1.97979797979798,6.027970338842285,6.237689832787236,5.818250844897333
-0.23232323232323226,-1.97979797979798,6.04980852171531,6.259987222245624,5.839629821184995
-0.21212121212121204,-1.97979797979798,6.072016582435576,6.282644324956711,5.861388839914441
-0.19191919191919182,-1.97979797979798,6.094586587453788,6.305645554596378,5.883527620311199
-0.1717171717171716,-1.97979797979798,6.117510319810778,6.3289758643415475,5.906044775280009
-0.1515151515151515,-1.97979797979798,6.14077928399853,6.3526207197561355,5.928937848240924
-0.13131313131313127,-1.97979797979798,6.164384711106135,6.376566072939495,5.952203349272775
-0.11111111111111105,-1.97979797979798,6.188317564246495,6.4007983387740754,5.975836789718915
-0.09090909090909083,-1.97979797979798,6.212568544259145,6.425304373912301,5.99983271460599
-0.07070707070707061,-1.97979797979798,6.237128095684148,6.450071459039231,6.024184732329065
-0.050505050505050386,-1.97979797979798,6.2619864130018685,6.4750872847976,6.048885541206137
-0.030303030303030276,-1.97979797979798,6.287133447132886,6.500339941691531,6.073926952574241
-0.010101010101010055,-1.97979797979798,6.312558912192005,6.525817914200111,6.099299910183898
0.010101010101010166,-1.97979797979798,6.338252292490106,6.551510079251508,6.124994505728703
0.030303030303030498,-1.97979797979798,6.364202849777147,6.577405709147698,6.150999990406596
0.05050505050505061,-1.97979797979798,6.390399630719291,6.603494478997738,6.177304782440845
0.07070707070707072,-1.97979797979798,6.416831474602925,6.629766478638015,6.203896470567836
0.09090909090909105,-1.97979797979798,6.443487021257998,6.656212228990375,6.230761813525621
0.11111111111111116,-1.97979797979798,6.470354719192717,6.6828227027397915,6.257886735645643
0.1313131313131315,-1.97979797979798,6.497422833931586,6.709589349154327,6.2852563187088455
0.1515151515151516,-1.97979797979798,6.524679456548212,6.736504122825771,6.312854790270652
0.1717171717171717,-1.97979797979798,6.552112512384325,6.763559515978951,6.3406655087897
0.19191919191919204,-1.97979797979798,6.579709769946038,6.790748593949565,6.368670945942511
0.21212121212121215,-1.97979797979798,6.607458849968169,6.818065033293816,6.396852666642522
0.2323232323232325,-1.97979797979798,6.635347234637284,6.84550316183827,6.4251913074362985
0.2525252525252526,-1.97979797979798,6.663362276963853,6.873057999878381,6.453666554049325
0.27272727272727293,-1.97979797979798,6.691491210293713,6.900725301461698,6.4822571191257286
0.29292929292929304,-1.97979797979798,6.719721157948926,6.928501594599672,6.510940721298179
0.31313131313131315,-1.97979797979798,6.7480391429877775,6.956384218916423,6.539694067059132
0.3333333333333335,-1.97979797979798,6.776432098073782,6.984371359085122,6.568492837062442
0.3535353535353536,-1.97979797979798,6.804886875443094,7.012462072160225,6.597311678725963
0.3737373737373739,-1.97979797979798,6.833390256959825,7.040656306590456,6.626124207329193
0.39393939393939403,-1.97979797979798,6.861928964248586,7.0689549106500404,6.654903017847131
0.41414141414141437,-1.97979797979798,6.890489668893512,7.097359627744141,6.6836197100428825
0.4343434343434345,-1.97979797979798,6.919059002692775,7.125873076072986,6.712244929312564
0.4545454545454546,-1.97979797979798,6.947623567957723,7.154498710157342,6.740748425758103
0.4747474747474749,-1.97979797979798,6.976169947845728,7.1832407619718985,6.769099133719557
0.49494949494949503,-1.97979797979798,7.00468471671551,7.212104159834864,6.797265273596157
0.5151515151515154,-1.97979797979798,7.033154450494052,7.241094423808965,6.82521447717914
0.5353535353535355,-1.97979797979798,7.0615657370439715,7.270217537262006,6.852913936825937
0.5555555555555556,-1.97979797979798,7.089905186520246,7.299479795271339,6.880330577769153
0.5757575757575759,-1.97979797979798,7.118159441705277,7.3288876318023,6.907431251608254
0.595959595959596,-1.97979797979798,7.146315188311289,7.358447429020472,6.934182947602105
0.6161616161616164,-1.97979797979798,7.174359165239088,7.388165313370709,6.960553017107467
0.6363636363636365,-1.97979797979798,7.202278174782217,7.418046944442553,6.986509405121881
0.6565656565656568,-1.97979797979798,7.230059092765819,7.448097303565455,7.0120208819661825
0.6767676767676769,-1.97979797979798,7.257688878609365,7.4783204897721305,7.037057267446599
0.696969696969697,-1.97979797979798,7.2851545853026405,7.50871953089503,7.061589639710251
0.7171717171717173,-1.97979797979798,7.312443369284567,7.539296217172789,7.0855905213963455
0.7373737373737375,-1.97979797979798,7.339542500214378,7.57005096374561,7.109034036683147
0.7575757575757578,-1.97979797979798,7.366439370625087,7.600982707036593,7.131896034213581
0.7777777777777779,-1.97979797979798,7.393121505449026,7.632088838124192,7.154154172773859
0.7979797979797982,-1.97979797979798,7.4195765714057025,7.6633651742826485,7.1757879685287564
0.8181818181818183,-1.97979797979798,7.445792386242334,7.694805967805883,7.196778804678785
0.8383838383838385,-1.97979797979798,7.471756927817358,7.726403949426627,7.21710990620809
0.8585858585858588,-1.97979797979798,7.49745834301793,7.7581504021612755,7.236766283874584
0.8787878787878789,-1.97979797979798,7.522884956502169,7.790035260294968,7.2557346527093705
0.8989898989898992,-1.97979797979798,7.54802527925743,7.822047227696553,7.2740033308183065
0.9191919191919193,-1.97979797979798,7.572868016966088,7.854173909427009,7.291562124505167
0.9393939393939394,-1.97979797979798,7.597402078170377,7.886401950918905,7.3084022054218485
0.9595959595959598,-1.97979797979798,7.621616582228531,7.918717179524271,7.32451598493279
0.9797979797979799,-1.97979797979798,7.645500867054201,7.951104743996496,7.339896990111906
1.0,-1.97979797979798,7.66904449663188,7.98354924834835,7.35453974491541
-1.0,-1.9595959595959596,5.5262157262645095,5.83844271006598,5.213988742463039
-0.9797979797979798,-1.9595959595959596,5.531669592349745,5.834991604676784,5.228347580022707
-0.9595959595959596,-1.9595959595959596,5.537571500213678,5.832386695423744,5.242756305003613
-0.9393939393939394,-1.9595959595959596,5.543924693677751,5.830636245490357,5.2572131418651455
-0.9191919191919192,-1.9595959595959596,5.550732157920493,5.829747491763667,5.271716824077318
-0.898989898989899,-1.9595959595959596,5.557996614140343,5.8297265115237265,5.28626671675696
-0.8787878787878788,-1.9595959595959596,5.565720514413027,5.830578083547518,5.300862945278535
-0.8585858585858586,-1.9595959595959596,5.573906036751135,5.832305547189487,5.315506526312782
-0.8383838383838383,-1.9595959595959596,5.582555080373214,5.834910663970199,5.330199496776229
-0.8181818181818181,-1.9595959595959596,5.591669261189796,5.83839348695809,5.344945035421501
-0.797979797979798,-1.9595959595959596,5.601249907513211,5.8427522438250605,5.359747571201362
-0.7777777777777778,-1.9595959595959596,5.611298055998148,5.847983239759423,5.374612872236873
-0.7575757575757576,-1.9595959595959596,5.621814447819496,5.854080786262992,5.389548109375999
-0.7373737373737373,-1.9595959595959596,5.6327995250937954,5.861037161292459,5.404561888895132
-0.7171717171717171,-1.9595959595959596,5.644253427550565,5.868842605080787,5.419664250020342
-0.696969696969697,-1.9595959595959596,5.656175989459138,5.877485354486111,5.434866624432165
-0.6767676767676767,-1.9595959595959596,5.668566736816862,5.8869517167902154,5.4501817568435085
-0.6565656565656566,-1.9595959595959596,5.681424884803725,5.897226181823796,5.4656235877836545
-0.6363636363636364,-1.9595959595959596,5.694749335508678,5.9082915692080045,5.481207101809351
-0.6161616161616161,-1.9595959595959596,5.70853867593222,5.920129205600772,5.4969481462636685
-0.5959595959595959,-1.9595959595959596,5.722791176269712,5.932719125387282,5.512863227152141
-0.5757575757575757,-1.9595959595959596,5.73750478847965,5.946040287179829,5.528969289779471
-0.5555555555555556,-1.9595959595959596,5.752677145140534,5.960070798160784,5.545283492120284
-0.5353535353535352,-1.9595959595959596,5.768305558599905,5.974788138386544,5.561822978813265
-0.5151515151515151,-1.9595959595959596,5.784387020418732,5.990169377885703,5.578604662951761
-0.4949494949494949,-1.9595959595959596,5.8009182011137685,6.006191380420276,5.595645021807261
-0.4747474747474747,-1.9595959595959596,5.817895450200488,6.022830989128659,5.612959911272316
-0.4545454545454545,-1.9595959595959596,5.835314796538695,6.040065190647848,5.630564402429542
-0.43434343434343425,-1.9595959595959596,5.853171948982367,6.057871255778228,5.648472642186506
-0.41414141414141414,-1.9595959595959596,5.871462297335334,6.076226856009101,5.666697738661568
-0.3939393939393939,-1.9595959595959596,5.890180913613586,6.0951101563277374,5.685251670899434
-0.3737373737373737,-1.9595959595959596,5.909322553615023,6.114499885622841,5.704145221607204
-0.3535353535353535,-1.9595959595959596,5.9288816587967785,6.134375386594179,5.723387930999378
-0.33333333333333326,-1.9595959595959596,5.94885235845999,6.154716647517758,5.742988069402222
-0.31313131313131304,-1.9595959595959596,5.969228472241647,6.175504318421608,5.7629526260616855
-0.2929292929292928,-1.9595959595959596,5.990003512912487,6.196719714263542,5.783287311561432
-0.2727272727272727,-1.9595959595959596,6.011170689479782,6.218344807665654,5.80399657129391
-0.2525252525252525,-1.9595959595959596,6.032722910593292,6.24036221357489,5.825083607611694
-0.23232323232323226,-1.9595959595959596,6.054652788252436,6.262755168037817,5.8465504084670545
-0.21212121212121204,-1.9595959595959596,6.076952641812238,6.285507502992152,5.868397780632325
-0.19191919191919182,-1.9595959595959596,6.099614502285237,6.308603618794797,5.890625385775677
-0.1717171717171716,-1.9595959595959596,6.122630116936285,6.332028455896676,5.913231777975893
-0.1515151515151515,-1.9595959595959596,6.145990954166607,6.355767466887894,5.936214441445321
-0.13131313131313127,-1.9595959595959596,6.169688208683288,6.379806589905399,5.959569827461178
-0.11111111111111105,-1.9595959595959596,6.193712806949845,6.404132224229551,5.9832933896701395
-0.09090909090909083,-1.9595959595959596,6.218055412913362,6.428731208718963,6.007379617107761
-0.07070707070707061,-1.9595959595959596,6.242706434003034,6.453590803595051,6.031822064411016
-0.050505050505050386,-1.9595959595959596,6.267656027394941,6.478698675996628,6.056613378793254
-0.030303030303030276,-1.9595959595959596,6.292894106537276,6.504042889589337,6.081745323485215
-0.010101010101010055,-1.9595959595959596,6.318410347929967,6.529611898461845,6.107208797398088
0.010101010101010166,-1.9595959595959596,6.344194198152416,6.55539454547613,6.1329938508287025
0.030303030303030498,-1.9595959595959596,6.3702348811325935,6.581380065130462,6.159089697134725
0.05050505050505061,-1.9595959595959596,6.396521405650544,6.607558091030308,6.185484720270781
0.07070707070707072,-1.9595959595959596,6.423042573068935,6.6339186679054265,6.212166478232444
0.09090909090909105,-1.9595959595959596,6.449786985283085,6.660452268148626,6.239121702417544
0.11111111111111116,-1.9595959595959596,6.476743052882528,6.687149812762641,6.266336293002414
0.1313131313131315,-1.9595959595959596,6.503899003515988,6.714002696529174,6.293795310502802
0.1515151515151516,-1.9595959595959596,6.5312428904512565,6.741002817164331,6.321482963738182
0.1717171717171717,-1.9595959595959596,6.558762601321318,6.7681426081619165,6.349382594480719
0.19191919191919204,-1.9595959595959596,6.586445867047749,6.795415074874345,6.377476659221152
0.21212121212121215,-1.9595959595959596,6.614280270932189,6.822813833316292,6.405746708548085
0.2323232323232325,-1.9595959595959596,6.642253257906538,6.850333151020186,6.4341733647928905
0.2525252525252526,-1.9595959595959596,6.670352143932129,6.877967989100953,6.462736298763304
0.27272727272727293,-1.9595959595959596,6.698564125538291,6.9057140445261584,6.491414206550424
0.29292929292929304,-1.9595959595959596,6.726876289490016,6.933567791357637,6.520184787622394
0.31313131313131315,-1.9595959595959596,6.755275622574791,6.96152651952022,6.549024725629362
0.3333333333333335,-1.9595959595959596,6.783749021498191,6.989588369397879,6.577909673598503
0.3535353535353536,-1.9595959595959596,6.8122833028777015,7.017752360314387,6.606814245441016
0.3737373737373739,-1.9595959595959596,6.840865213324267,7.0460184107204595,6.635712015928074
0.39393939393939403,-1.9595959595959596,6.869481439600834,7.0743873476919115,6.664575531509757
0.41414141414141437,-1.9595959595959596,6.898118618847023,7.102860903200427,6.693376334493618
0.4343434343434345,-1.9595959595959596,6.926763348859072,7.131441694554578,6.722085003163565
0.4545454545454546,-1.9595959595959596,6.955402198414131,7.160133186444424,6.750671210383837
0.4747474747474749,-1.9595959595959596,6.984021717627754,7.188939632271127,6.77910380298438
0.49494949494949503,-1.9595959595959596,7.0126084483337,7.217865992832813,6.807350903834587
0.5151515151515154,-1.9595959595959596,7.0411489344747595,7.24691783108065,6.835380037868869
0.5353535353535355,-1.9595959595959596,7.069629732493759,7.27610118250923,6.863158282478288
0.5555555555555556,-1.9595959595959596,7.09803742171332,7.305422401906505,6.890652441520135
0.5757575757575759,-1.9595959595959596,7.126358614693647,7.3348879883684805,6.917829241018813
0.595959595959596,-1.9595959595959596,7.15457996755706,7.364504392012542,6.944655543101579
0.6161616161616164,-1.9595959595959596,7.182688190268372,7.3942778071337605,6.971098573402984
0.6363636363636365,-1.9595959595959596,7.210670056860212,7.4242139579467805,6.9971261557736435
0.6565656565656568,-1.9595959595959596,7.238512415592394,7.4543178840481,7.0227069471366885
0.6767676767676769,-1.9595959595959596,7.266202199034616,7.484593733420405,7.047810664648828
0.696969696969697,-1.9595959595959596,7.293726434061867,7.515044570960498,7.072408297163236
0.7171717171717173,-1.9595959595959596,7.321072251751958,7.545672210037462,7.096472293466454
0.7373737373737375,-1.9595959595959596,7.348226897174862,7.576477073679198,7.119976720670525
0.7575757575757578,-1.9595959595959596,7.375177739063615,7.6074580903640685,7.142897387763161
0.7777777777777779,-1.9595959595959596,7.401912279356658,7.638612627658307,7.165211931055009
0.7979797979797982,-1.9595959595959596,7.428418162601844,7.669936464742508,7.186899860461179
0.8181818181818183,-1.9595959595959596,7.454683185212301,7.701423802893548,7.207942567531053
0.8383838383838385,-1.9595959595959596,7.480695304564703,7.733067311081478,7.228323298047928
0.8585858585858588,-1.9595959595959596,7.506442647930685,7.76485820232377,7.248027093537599
0.8787878787878789,-1.9595959595959596,7.531913521232294,7.796786335367832,7.267040707096756
0.8989898989898992,-1.9595959595959596,7.557096417612746,7.828840335681538,7.285352499543953
0.9191919191919193,-1.9595959595959596,7.581980025813849,7.861007729608039,7.302952322019658
0.9393939393939394,-1.9595959595959596,7.6065532383517915,7.893275085819258,7.319831390884325
0.9595959595959598,-1.9595959595959596,7.630805159483361,7.92562815880941,7.335982160157313
0.9797979797979799,-1.9595959595959596,7.654725112954701,7.958052029935171,7.35139819597423
1.0,-1.9595959595959596,7.678302649525258,7.9905312424496655,7.3660740566008505
-1.0,-1.9393939393939394,5.528056321510707,5.838402780626144,5.217709862395271
-0.9797979797979798,-1.9393939393939394,5.533577796707867,5.835027462357978,5.232128131057756
-0.9595959595959596,-1.9393939393939394,5.539548269257871,5.832499516783248,5.246597021732494
-0.9393939393939394,-1.9393939393939394,5.545970970391247,5.83082720502226,5.261114735760234
-0.9191919191919192,-1.9393939393939394,5.552848871964865,5.8300177625737595,5.27567998135597
-0.898989898989899,-1.9393939393939394,5.560184681124689,5.830077265133722,5.290292097115655
-0.8787878787878788,-1.9393939393939394,5.567980835163693,5.831010488617337,5.30495118171005
-0.8585858585858586,-1.9393939393939394,5.57623949658259,5.8328207669992675,5.319658226165913
-0.8383838383838383,-1.9393939393939394,5.584962548360887,5.835509852518312,5.334415244203463
-0.8181818181818181,-1.9393939393939394,5.594151589445317,5.839077783607442,5.349225395283192
-0.797979797979798,-1.9393939393939394,5.603807930462934,5.843522766537323,5.364093094388545
-0.7777777777777778,-1.9393939393939394,5.613932589665503,5.848841077023914,5.379024102307093
-0.7575757575757576,-1.9393939393939394,5.624526289111882,5.855026987972203,5.3940255902515615
-0.7373737373737373,-1.9393939393939394,5.635589451094691,5.862072728886619,5.409106173302763
-0.7171717171717171,-1.9393939393939394,5.647122194817562,5.869968481410856,5.424275908224267
-0.696969696969697,-1.9393939393939394,5.65912433332854,5.878702413876815,5.439546252780265
-0.6767676767676767,-1.9393939393939394,5.671595370715559,5.888260755827967,5.45492998560315
-0.6565656565656566,-1.9393939393939394,5.684534499569032,5.898627911371556,5.470441087766507
-0.6363636363636364,-1.9393939393939394,5.6979405987167935,5.909786608090695,5.486094589342892
-0.6161616161616161,-1.9393939393939394,5.711812231235972,5.921718076306628,5.501906386165316
-0.5959595959595959,-1.9393939393939394,5.726147642746373,5.9344022519968584,5.517893033495887
-0.5757575757575757,-1.9393939393939394,5.740944759989302,5.947817995615082,5.534071524363523
-0.5555555555555556,-1.9393939393939394,5.756201189695874,5.961943318672285,5.550459060719463
-0.5353535353535352,-1.9393939393939394,5.771914217747984,5.976755610103568,5.567072825392399
-0.5151515151515151,-1.9393939393939394,5.788080808635341,5.99223185512508,5.583929762145601
-0.4949494949494949,-1.9393939393939394,5.804697605211144,6.008348840400095,5.6010463700221935
-0.4747474747474747,-1.9393939393939394,5.82176092874901,6.025083340658531,5.61843851683949
-0.4545454545454545,-1.9393939393939394,5.839266779303051,6.042412283413963,5.636121275192139
-0.43434343434343425,-1.9393939393939394,5.857210836373021,6.060312889800614,5.6541087829454275
-0.41414141414141414,-1.9393939393939394,5.875588459875759,6.07876279093579,5.672414128815729
-0.3939393939393939,-1.9393939393939394,5.8943946914239485,6.097740120259647,5.69104926258825
-0.3737373737373737,-1.9393939393939394,5.913624255912859,6.117223583222022,5.710024928603697
-0.3535353535353535,-1.9393939393939394,5.933271563415239,6.137192506315495,5.729350620514984
