X,Y
0,0
0.1,3.2211e-18
0.2,2.6376e-18
0.22361,5.6102e-17
0.28284,1.3226e-17
0.3,5.2014e-17
0.36056,2.6466e-17
0.4,5.8687e-17
0.41231,3.1663e-17
0.44721,9.5589e-17
0.5,3.307e-05
0.53852,3.0705e-05
0.56569,2.923e-05
0.6,2.7558e-05
0.60828,2.7184e-05
0.63246,2.6144e-05
0.64031,2.5824e-05
0.67082,2.4649e-05
0.7,2.3622e-05
0.72111,2.293e-05
0.72801,2.2713e-05
0.78102,2.1171e-05
0.8,2.0669e-05
0.80623,2.0509e-05
0.82462,2.0052e-05
0.84853,1.9487e-05
0.8544,1.9353e-05
0.89443,1.8487e-05
0.9,1.8372e-05
0.92195,1.7935e-05
0.9434,1.7527e-05
0.98489,1.6789e-05
1,1.6535e-05
1.005,1.6453e-05
1.0198,1.6214e-05
1.044,1.5838e-05
1.063,1.5555e-05
1.077,1.5352e-05
1.0817,1.5287e-05
1.1,1.5032e-05
1.118,1.4789e-05
1.118,1.4789e-05
1.1314,1.4615e-05
1.1662,1.4179e-05
1.1705,1.4127e-05
1.2,1.3779e-05
1.2042,1.3732e-05
1.2166,1.3592e-05
1.2207,1.3546e-05
1.2369,1.3368e-05
1.253,1.3196e-05
1.2649,1.3072e-05
1.2806,1.2912e-05
1.3,1.2719e-05
1.3,1.2719e-05
1.3153,1.2571e-05
1.3416,1.2325e-05
1.3454,1.229e-05
1.3601,1.2157e-05
1.3601,1.2157e-05
1.3892,1.1902e-05
1.4,1.1811e-05
1.4036,1.1781e-05
1.4142,1.1692e-05
1.4142,1.1692e-05
1.4318,1.1549e-05
1.4318,1.1549e-05
1.4422,1.1465e-05
1.456,1.1356e-05
1.4866,1.1123e-05
1.5,1.1023e-05
1.5,1.1024e-05
1.5133,1.0927e-05
1.5232,1.0856e-05
1.5264,1.0833e-05
1.5524,1.0651e-05
1.562,1.0586e-05
1.5652,1.0564e-05
1.6,1.0335e-05
1.6031,1.0314e-05
1.6125,1.0255e-05
1.6155,1.0235e-05
1.6279,1.0157e-05
1.6401,1.0082e-05
1.6492,1.0026e-05
1.6643,9.9349e-06
1.6763,9.8641e-06
1.6971,9.7433e-06
1.7,9.7266e-06
1.7088,9.6765e-06
1.7117,9.6598e-06
1.7205,9.6108e-06
1.7464,9.468e-06
1.7692,9.3462e-06
1.7804,9.2869e-06
1.7889,9.2435e-06
1.8,9.1863e-06
1.8028,9.172e-06
1.8111,9.13e-06
1.8248,9.0613e-06
1.8358,9.0072e-06
1.8439,8.9674e-06
1.8682,8.8511e-06
1.8788,8.8009e-06
1.8868,8.7636e-06
1.8974,8.7148e-06
1.9,8.7027e-06
1.9105,8.6549e-06
1.9105,8.6548e-06
1.9209,8.6078e-06
1.9313,8.5616e-06
1.9416,8.516e-06
1.9698,8.3944e-06
1.9723,8.3837e-06
1.9799,8.3514e-06
1.9925,8.2987e-06
2,8.2677e-06
2.0025,8.2571e-06
2.01,8.2264e-06
2.0125,8.2164e-06
2.0224,8.1761e-06
2.0396,8.107e-06
2.0518,8.0588e-06
2.0591,8.03e-06
2.0616,8.0207e-06
2.0809,7.9462e-06
2.0881,7.9189e-06
2.1,7.8739e-06
2.1095,7.8384e-06
2.119,7.8034e-06
2.126,7.7773e-06
2.1378,7.7347e-06
2.1471,7.7011e-06
2.1541,7.6762e-06
2.1633,7.6433e-06
2.184,7.5708e-06
2.1932,7.5394e-06
2.2,7.5159e-06
2.2023,7.5083e-06
2.2023,7.5083e-06
2.2091,7.485e-06
2.2204,7.4471e-06
2.2361,7.3947e-06
2.2361,7.3948e-06
2.2472,7.358e-06
2.2561,7.3291e-06
2.2627,7.3076e-06
2.2804,7.251e-06
2.2804,7.2512e-06
2.2825,7.2442e-06
2.3,7.1892e-06
2.3087,7.1621e-06
2.3259,7.109e-06
2.3324,7.0894e-06
2.3345,7.0829e-06
2.3409,7.0634e-06
2.3431,7.0572e-06
2.3601,7.0061e-06
2.377,6.9563e-06
2.377,6.9563e-06
2.3854,6.9318e-06
2.4,6.8895e-06
2.4021,6.8836e-06
2.4083,6.8658e-06
2.4166,6.8423e-06
2.4187,6.8366e-06
2.4187,6.8365e-06
2.4331,6.7958e-06
2.4352,6.7902e-06
2.4413,6.7731e-06
2.4515,6.7447e-06
2.4597,6.7225e-06
2.4739,6.684e-06
2.4759,6.6784e-06
2.4839,6.6569e-06
2.5,6.6139e-06
2.506,6.5983e-06
2.508,6.593e-06
2.508,6.593e-06
2.5239,6.5515e-06
2.5298,6.536e-06
2.5318,6.531e-06
2.5456,6.4955e-06
2.5554,6.4707e-06
2.5612,6.4559e-06
2.5632,6.4509e-06
2.571,6.4315e-06
2.5942,6.3739e-06
2.6,6.3596e-06
2.6,6.3597e-06
2.6019,6.3551e-06
2.6077,6.341e-06
2.6077,6.3408e-06
2.6173,6.3178e-06
2.6173,6.3177e-06
2.6249,6.2995e-06
2.6306,6.2856e-06
2.6401,6.263e-06
2.6476,6.2453e-06
