X,Z,Y
17.041,0.38163,7.3072
17.041,0.39184,7.3368
17.041,0.40204,7.3656
17.041,0.41224,7.3937
17.041,0.42245,7.421
17.041,0.43265,7.4478
17.041,0.44286,7.4739
17.041,0.45306,7.4994
17.041,0.46327,7.5243
17.041,0.47347,7.5487
17.041,0.48367,7.5726
17.041,0.49388,7.596
17.041,0.50408,7.6189
17.041,0.51429,7.6414
17.041,0.52449,7.6634
17.041,0.53469,7.6849
17.041,0.5449,7.7061
17.041,0.5551,7.7269
17.041,0.56531,7.7473
17.041,0.57551,7.7673
17.041,0.58571,7.787
17.041,0.59592,7.8064
17.041,0.60612,7.8254
17.041,0.61633,7.8441
17.041,0.62653,7.8625
17.041,0.63673,7.8806
17.041,0.64694,7.8984
17.041,0.65714,7.9159
17.041,0.66735,7.9331
17.041,0.67755,7.9501
17.041,0.68776,7.9669
17.041,0.69796,7.9834
17.041,0.70816,7.9996
17.041,0.71837,8.0157
17.041,0.72857,8.0315
17.041,0.73878,8.047
17.041,0.74898,8.0624
17.041,0.75918,8.0776
17.041,0.76939,8.0925
17.041,0.77959,8.1073
17.041,0.7898,8.1218
17.041,0.8,8.1362
17.551,0.3,7.1096
17.551,0.3102,7.1471
17.551,0.32041,7.1833
17.551,0.33061,7.2185
17.551,0.34082,7.2525
17.551,0.35102,7.2855
17.551,0.36122,7.3176
17.551,0.37143,7.3488
17.551,0.38163,7.3792
17.551,0.39184,7.4087
17.551,0.40204,7.4375
17.551,0.41224,7.4656
17.551,0.42245,7.493
17.551,0.43265,7.5197
17.551,0.44286,7.5458
17.551,0.45306,7.5713
17.551,0.46327,7.5963
17.551,0.47347,7.6207
17.551,0.48367,7.6446
17.551,0.49388,7.668
17.551,0.50408,7.6909
17.551,0.51429,7.7133
17.551,0.52449,7.7353
17.551,0.53469,7.7569
17.551,0.5449,7.7781
17.551,0.5551,7.7988
17.551,0.56531,7.8192
17.551,0.57551,7.8393
17.551,0.58571,7.859
17.551,0.59592,7.8783
17.551,0.60612,7.8973
17.551,0.61633,7.916
17.551,0.62653,7.9344
17.551,0.63673,7.9525
17.551,0.64694,7.9703
17.551,0.65714,7.9878
17.551,0.66735,8.0051
17.551,0.67755,8.0221
17.551,0.68776,8.0388
17.551,0.69796,8.0553
17.551,0.70816,8.0716
17.551,0.71837,8.0876
17.551,0.72857,8.1034
17.551,0.73878,8.119
17.551,0.74898,8.1343
17.551,0.75918,8.1495
17.551,0.76939,8.1645
17.551,0.77959,8.1792
17.551,0.7898,8.1938
17.551,0.8,8.2082
18.061,0.3,7.1795
18.061,0.3102,7.217
18.061,0.32041,7.2532
18.061,0.33061,7.2883
18.061,0.34082,7.3224
18.061,0.35102,7.3554
18.061,0.36122,7.3875
18.061,0.37143,7.4187
18.061,0.38163,7.4491
18.061,0.39184,7.4786
18.061,0.40204,7.5074
18.061,0.41224,7.5355
18.061,0.42245,7.5629
18.061,0.43265,7.5896
18.061,0.44286,7.6157
18.061,0.45306,7.6412
18.061,0.46327,7.6662
18.061,0.47347,7.6906
18.061,0.48367,7.7145
18.061,0.49388,7.7378
18.061,0.50408,7.7608
18.061,0.51429,7.7832
18.061,0.52449,7.8052
18.061,0.53469,7.8268
18.061,0.5449,7.848
18.061,0.5551,7.8687
18.061,0.56531,7.8891
18.061,0.57551,7.9092
18.061,0.58571,7.9289
18.061,0.59592,7.9482
18.061,0.60612,7.9672
18.061,0.61633,7.9859
18.061,0.62653,8.0043
18.061,0.63673,8.0224
18.061,0.64694,8.0402
18.061,0.65714,8.0577
18.061,0.66735,8.075
18.061,0.67755,8.092
18.061,0.68776,8.1087
18.061,0.69796,8.1252
18.061,0.70816,8.1415
18.061,0.71837,8.1575
18.061,0.72857,8.1733
18.061,0.73878,8.1889
18.061,0.74898,8.2042
18.061,0.75918,8.2194
18.061,0.76939,8.2343
18.061,0.77959,8.2491
18.061,0.7898,8.2637
18.061,0.8,8.278
18.571,0.3,7.2475
18.571,0.3102,7.2849
18.571,0.32041,7.3212
18.571,0.33061,7.3563
18.571,0.34082,7.3903
18.571,0.35102,7.4234
18.571,0.36122,7.4555
18.571,0.37143,7.4867
18.571,0.38163,7.517
18.571,0.39184,7.5466
18.571,0.40204,7.5754
18.571,0.41224,7.6034
18.571,0.42245,7.6308
18.571,0.43265,7.6576
18.571,0.44286,7.6837
18.571,0.45306,7.7092
18.571,0.46327,7.7341
18.571,0.47347,7.7585
18.571,0.48367,7.7824
18.571,0.49388,7.8058
18.571,0.50408,7.8287
18.571,0.51429,7.8511
18.571,0.52449,7.8731
18.571,0.53469,7.8947
18.571,0.5449,7.9159
18.571,0.5551,7.9367
18.571,0.56531,7.9571
18.571,0.57551,7.9771
18.571,0.58571,7.9968
18.571,0.59592,8.0161
18.571,0.60612,8.0352
18.571,0.61633,8.0539
18.571,0.62653,8.0722
18.571,0.63673,8.0903
18.571,0.64694,8.1081
18.571,0.65714,8.1257
18.571,0.66735,8.1429
18.571,0.67755,8.1599
18.571,0.68776,8.1767
18.571,0.69796,8.1932
18.571,0.70816,8.2094
18.571,0.71837,8.2254
18.571,0.72857,8.2412
18.571,0.73878,8.2568
18.571,0.74898,8.2722
18.571,0.75918,8.2873
18.571,0.76939,8.3023
18.571,0.77959,8.317
18.571,0.7898,8.3316
18.571,0.8,8.346
19.082,0.3,7.3136
19.082,0.3102,7.351
19.082,0.32041,7.3873
19.082,0.33061,7.4224
19.082,0.34082,7.4564
19.082,0.35102,7.4895
19.082,0.36122,7.5216
19.082,0.37143,7.5528
19.082,0.38163,7.5831
19.082,0.39184,7.6127
19.082,0.40204,7.6415
19.082,0.41224,7.6695
19.082,0.42245,7.6969
19.082,0.43265,7.7237
19.082,0.44286,7.7498
19.082,0.45306,7.7753
19.082,0.46327,7.8002
19.082,0.47347,7.8246
19.082,0.48367,7.8485
19.082,0.49388,7.8719
19.082,0.50408,7.8948
19.082,0.51429,7.9172
19.082,0.52449,7.9392
19.082,0.53469,7.9608
19.082,0.5449,7.982
19.082,0.5551,8.0028
19.082,0.56531,8.0232
19.082,0.57551,8.0432
19.082,0.58571,8.0629
19.082,0.59592,8.0822
19.082,0.60612,8.1013
19.082,0.61633,8.12
19.082,0.62653,8.1384
19.082,0.63673,8.1564
19.082,0.64694,8.1743
19.082,0.65714,8.1918
19.082,0.66735,8.209
19.082,0.67755,8.226
19.082,0.68776,8.2428
19.082,0.69796,8.2593
19.082,0.70816,8.2755
19.082,0.71837,8.2915
19.082,0.72857,8.3073
19.082,0.73878,8.3229
19.082,0.74898,8.3383
19.082,0.75918,8.3534
19.082,0.76939,8.3684
19.082,0.77959,8.3832
19.082,0.7898,8.3977
19.082,0.8,8.4121
19.592,0.3,7.3779
19.592,0.3102,7.4154
19.592,0.32041,7.4516
19.592,0.33061,7.4867
19.592,0.34082,7.5208
19.592,0.35102,7.5538
19.592,0.36122,7.5859
19.592,0.37143,7.6171
19.592,0.38163,7.6475
19.592,0.39184,7.677
19.592,0.40204,7.7058
19.592,0.41224,7.7339
19.592,0.42245,7.7613
19.592,0.43265,7.788
19.592,0.44286,7.8141
19.592,0.45306,7.8396
19.592,0.46327,7.8646
19.592,0.47347,7.889
19.592,0.48367,7.9129
19.592,0.49388,7.9362
19.592,0.50408,7.9592
19.592,0.51429,7.9816
19.592,0.52449,8.0036
19.592,0.53469,8.0252
19.592,0.5449,8.0464
19.592,0.5551,8.0671
19.592,0.56531,8.0875
19.592,0.57551,8.1076
19.592,0.58571,8.1273
19.592,0.59592,8.1466
19.592,0.60612,8.1656
19.592,0.61633,8.1843
19.592,0.62653,8.2027
19.592,0.63673,8.2208
19.592,0.64694,8.2386
19.592,0.65714,8.2561
19.592,0.66735,8.2734
19.592,0.67755,8.2904
19.592,0.68776,8.3071
19.592,0.69796,8.3236
19.592,0.70816,8.3399
19.592,0.71837,8.3559
19.592,0.72857,8.3717
19.592,0.73878,8.3873
19.592,0.74898,8.4026
19.592,0.75918,8.4178
19.592,0.76939,8.4328
19.592,0.77959,8.4475
19.592,0.7898,8.4621
19.592,0.8,8.4765
20.102,0.3,7.4406
20.102,0.3102,7.4781
20.102,0.32041,7.5143
20.102,0.33061,7.5495
20.102,0.34082,7.5835
